,answer,clue,couple_occurencies
2850,SOURDOUGHBREAD,"Lunch, part 5",1
2851,STANDARDPOODLE,Curly-haired dog breed,1
2852,STANDBYYOURMAN,Country classic of 1968,1
2853,STEADYEARNINGS,Full-time job benefit,1
2854,STINGERMISSILE,Weapon typically used in its surface-to-air form,1
2855,STOREDETECTIVE,Nordstrom dick,1
2856,STRAWINTHEWIND,Slight hint of something to come,1
2857,STRIPEDUNIFORM,Obsolete prison garb,1
2858,THEEMERALDCITY,Oz metropolis,1
2859,UNIONORGANIZER,"Picket leader, perhaps",1
2860,VOYAGESOFDISCO,Cruises with Donna Summer?,1
2861,WALKHANDINHAND,... ___ (stroll like lovebirds),1
2862,WAYWARDCLEAVER,Butcher's knife that constantly gets misplaced?,1
2863,WILDJUICECHASE,Frantic search for a fruity beverage?,1
2864,WORSECONDITION,A more dilapidated state,1
2865,ACIDICSOLUTION,"Tomato juice, for one",1
2866,AGATHACHRISTIE,"Best-selling novelist of all time, according to the Guinness Book of World Records",1
2867,AGATHACHRISTIE,Miss Marple's creator,1
2868,ALGEBRATEACHER,Certain math instructor,1
2869,ALIENABDUCTION,"National Enquirer topic, occasionally",1
2870,ALWAYSFAITHFUL,"Meaning of ""semper fidelis""",1
2871,AMERICANBEAUTY,Spacey/Bening Oscar-winning picture,1
2872,ARETHAFRANKLIN,Woman of note #4,1
2873,ASLEEPONTHEJOB,Far from attentive,1
2874,ASLEEPONTHEJOB,"Like a workplace slacker, maybe",1
2875,AYTHERESTHERUB,"To sleep, perchance to dream follower",1
2876,BATTLESTATIONS,Spots occupied in a crisis,2
2877,BAYCITYROLLERS,Saturday Night singers of 1975,1
2878,BITEYOURTONGUE,Refrain from speaking,1
2879,BUNTINGHUNTING,On the search for baby apparel?,1
2880,CANNEDRESPONSE,Predetermined reply to a common question,1
2881,CARNIVALCRUISE,"Pleasure voyage choice, perhaps",1
2882,CHARCOALSKETCH,Drawing in black and white,1
2883,CHERUBREPORTER,Journalist who investigates little angels?,1
2884,CHUNKYPOPROCKS,Heavyweight dad is way cool?,1
2885,CIRCUITPROBLEM,Short,1
2886,CROTONONHUDSON,Hyphenated New York City suburb that's the site of Van Cortlandt Manor,1
2887,DOYENOFTHIEVES,Top-ranking crook?,1
2888,DUMPSTERDIVING,Urban foraging technique,1
2889,ELLAFITZGERALD,Woman of note #1,1
2890,ENGAGEMENTRING,Will you marry me? accompaniment,2
2891,FORESTPRIMEVAL,"Wooded area mentioned at the start of Longfellow's ""Evangeline""",1
2892,FRATERNITYROWS,Areas on many campuses,1
2893,FRUITYBEVERAGE,Punch,1
2894,FUNHOUSEMIRROR,Source of a bad body image?,1
2895,GENERATIONGAPS,Differences between age groups,1
2896,GENEROUSGIVING,What charities hope for,1
2897,GENTLEREMINDER,"Note on the fridge, say",1
2898,GOODBYEMRCHIPS,1969 Peter O'Toole movie,1
2899,HIPPERSNAPPERS,More fashionable turtles?,1
2900,HOWNOWBROWNCOW,Traditional elocution exercise,3
2901,IFYOUCANTANNOY,Start of a Kingsley Amis quote,1
2902,INSPECTORMORSE,Colin Dexter's crossword-solving sleuth,1
2903,IRRIGATIONITCH,Urge to do some fancy watering?,1
2904,JUDYSCOMPANION,Punch,1
2905,KARENCARPENTER,Woman of note #3,1
2906,LICKYOURWOUNDS,Recover from a defeat,1
2907,LIKESOMEVOWELS,Short,1
2908,MAYBEATRUFFAUT,End of the quip,1
2909,MICHAELDOUGLAS,Black Rain actor,1
2910,MILKYWAYCRUNCH,Contraction in Earth's galaxy?,1
2911,MINUTEBYMINUTE,1979 hit for the Doobie Brothers,1
2912,NATALIEPORTMAN,Black Swan actress,1
2913,NOTGONNAHAPPEN,Fat chance,1
2914,OCASEYATTHEBAT,Playwright Sean in a softball game?,1
2915,ODELLCOMPUTERS,Children's author Scott's laptop and desktop?,1
2916,OFFOFFBROADWAY,Like some Equity Showcase productions,1
2917,ONCEAFTERWHICH,Part 2 of the quip,1
2918,ORDEROFPAYMENT,CHECK,1
2919,OSCARTAKESEMMY,Variety headline about jazz pianist Peterson's acclaimed TV performance?,1
2920,PLEASEMRPLEASE,1975 hit for Olivia Newton-John,1
2921,POINTINWRITING,End of the quote,1
2922,PRESSEDFORTIME,In a rush,1
2923,PRIMORDIALOOHS,Seminal parts for a barbershop quartet?,1
2924,PRIMORDIALSOUP,"Early life, some say",1
2925,RAYNELOUISIANA,"Cajun city nicknamed the ""Frog Capital of the World""",1
2926,REININSPENDING,Establish fiscal prudence,1
2927,RENEEZELLWEGER,"She portrayed Emily Jenkins in ""Case 39""",1
2928,RHYMEDOESNTPAY,Lament of the poor poet?,1
2929,SHERIFFSOFFICE,Common TV western set,1
2930,SHOWMETHEMONEY,"Jerry Maguire demand, and this puzzle's theme",1
2931,SITTERSJITTERS,Nervousness shown by a baby's caretaker?,1
2932,SKATEONTHINICE,Venture into dangerous territory,1
2933,SNAKESONAPLANE,2006 film that was an Internet phemonenon before it was released,1
2934,STEPONTHEGOYAS,Trample some valuable artwork?,1
2935,STICKSTOGETHER,Proceeds as a unified group,1
2936,STUFFEDCABBAGE,Dish traditionally served on Simchat Torah,1
2937,TAKEITTOTHEMAX,"Push an upper boundary, slangily",1
2938,TAKESABREATHER,Rests briefly,1
2939,TEXASLONGHORNS,Oklahoma Sooners' rival,1
2940,THATLLBETHEDAY,Fat chance,1
2941,THATWORKSFORME,Good enough,1
2942,THEGOODODEDAYS,Best time for poets to make a living?,1
2943,THEWIZARDOFAHS,Foremost choral arranger's nickname?,1
2944,THEWRATHOFKHAN,"Second ""Star Trek"" movie, informally",1
2945,THISISNOTATEST,Why won't you be grading these questions?,1
2946,THISISYOURLIFE,What's in the biography you wrote about me?,1
2947,TONYEARNSOSCAR,Variety headline about actor Randall's successful screen debut?,1
2948,TOTHEDEVOTEEOF,Start of a quip about a famous director,1
2949,TREATSLIKEDIRT,Gives no respect,1
2950,TURNSINSIDEOUT,"Reverses, as some jackets",1
2951,UPIWILLSURVIVE,Declaration by a news agency exec in the face of a business slump?,1
2952,UTILITYVEHICLE,Kawasaki Mule or Honda Pilot,1
2953,VEALSCALLOPINI,Some sauteed cutlets,1
2954,WASHINGTONDCUP,Brassiere spec for a well-endowed Walla Wallan?,1
2955,WEDDINGHERRING,Pickled fish served at a bridal party?,1
2956,WEREINTHEMONEY,Apt subtitle of a post-Depression celebratory song,1
2957,WHITEZINFANDEL,Carlo Rossi selection,1
2958,WHITNEYHOUSTON,Woman of note #2,1
2959,YOUNEEDNTWORRY,It'll be OK,1
2960,YOUSTARTUSINGA,Part 3 of the quip,1
2961,ADHOCCOMMITTEE,Specifically appointed group,1
2962,ADMISSIONPRICE,Entrance fee,1
2963,AGAINSTOWLODDS,Song about a big-eyed bird's unlikely triumphs?,1
2964,ALWAYSONMYMIND,May 1982 Billboard Hot Country Singles #1 hit by 1-/66-Across,1
2965,ATANAGERINLOVE,Song about a scarlet bird with a crush?,1
2966,BALANCEOFPOWER,Equal distribution of forces among nations,1
2967,BASKETBALLHOOP,Backboard attachment,1
2968,BATMANANDROBIN,Crime fighters dubbed the Dynamic Duo,1
2969,BIRDOFPARADISE,Colorful avian indigenous to New Guinea,1
2970,BLENDEDWHISKEY,Seagram's Seven Crown or Four Roses,1
2971,BOBBYCANNAVALE,"Emmy-winning supporting actor from ""Boardwalk Empire""",1
2972,BOYSENBERRYJAM,Fruity toast topper,1
2973,BUFFETSOITWENT,More of the joke,1
2974,CAPEDCRUSADERS,Descriptive nickname for 26-Across,1
2975,CELEBRITYCRUSH,Infatuation with an idol,1
2976,CHANGEOFCOURSE,Directional reorientation,1
2977,CHANNELCHANGER,"Surfer, of a sort",1
2978,CHARLIECHAPLIN,"United Artists cofounder whose first feature-length film was ""The Kid"" in 1921",1
2979,CHARLIEDANIELS,CD player in country music,1
2980,CHARLOTTERUSSE,Molded dessert made with sponge cake or ladyfingers,1
2981,CHECKERSSPEECH,Nixon address of 1952,1
2982,CLARENCEDARROW,CD player in the courtroom,1
2983,COMBINEDEFFORT,Teamwork,1
2984,COMPANIONPIECE,"Aningaaq, to ""Gravity,"" e.g.",1
2985,CONFIDENCEGAME,Flimflam,1
2986,CONFRONTRUNNER,Challenge in the mind of a Pamplona bull?,1
2987,CONSOLECUSTODY,Charge of the remote?,1
2988,CURLEWBOBWHITE,Two more birds named for their calls,1
2989,DELICIOUSBLOOD,Dracula's delight?,1
2990,DELIVERTHEWORD,"At Microsoft, a software engineer gets to ...",1
2991,DOWNASUBMARINE,Eat a sandwich with an admiral?,1
2992,EDITORIALPAGES,Where opinions are stated,1
2993,ENOUGHTOEATATA,More of the joke,1
2994,FILESHARPENING,Rat-tail restoration?,1
2995,FINDERSKEEPERS,Maritime law precept,1
2996,FLASHLIGHTTOUR,Exploratory excursion that happens after dark,1
2997,FOOLEDFIGHTERS,Hoodwinked heavyweights?,1
2998,GETINTOAPICKLE,Eat something sour with a troublemaker?,1
2999,GIVEEMHELLRIDE,Scary roller coaster?,1
3000,GIVEMESOMESKIN,Request for a high five,1
3001,GIVEUPTAKEDOWN,Surrender two points in wrestling?,1
3002,GOODIMPRESSION,Favorable image,1
3003,GRAVEYARDSHIFT,Work period that happens after dark,1
3004,GREATHORNEDOWL,Provincial bird of Alberta,1
3005,GREBDLOGIPOOHW,"Dreadlocked actress who has won an Oscar, Grammy, Tony, and Emmy",1
3006,HIGHEARTHORBIT,Most weather satellites have one,1
3007,HIGHSPEEDTRAIN,Quick way to get from Tokyo to Osaka (#33),1
3008,IMFEELINGLUCKY,Button on Google's search engine,1
3009,JACKSONPOLLOCK,20th century abstract impressionist,1
3010,JELLYSTONEPARK,Home to Yogi and Boo Boo,1
3011,JUSTSAYNOFAULT,Advice about what to tell the insurance adjuster?,1
3012,KILLDEERPHOEBE,Two birds named for their calls,1
3013,LEFTOFFRIGHTON,Omitted cry of approval?,1
3014,LENDMEYOUREARS,Request for attention,1
3015,LETFREEDOMRING,"Last line of the first verse of ""America""",1
3016,LITTLEBROWNJUG,Glenn Miller hit (#36),1
3017,LONGTALLPOTTER,Lanky ceramist?,1
3018,MARTINIGLASSES,Stemmed barware,1
3019,MELINAMERCOURI,"She was Ilya in ""Never on Sunday""",1
3020,MERRIEMELODIES,"Series with ""Duck Amuck"" and ""One Froggy Evening""",1
3021,MICROSOFTSERVE,Very small ice cream order?,1
3022,MOTHERMANDARIN,Dabbling duck with ducklings?,1
3023,NOIHSUCEEPOOHW,It's a hoot when this produces a faux toot,1
3024,ONTHEROADAGAIN,November 1980 Billboard Hot Country Singles #1 hit by 1-/66 Across,1
3025,PADDYCHAYEFSKY,"Oscar-winning ""Network"" screenwriter",1
3026,PEORIAILLINOIS,City famed as a test market,1
3027,PEROXIDEBLONDE,Woman with artificially lightened hair,1
3028,PHYSICALMAKEUP,Composition,1
3029,RANKLEDAMATEUR,Perturbed putterer?,1
3030,REEDINSTRUMENT,"Alto saxophone, e.g.",1
3031,SIGNOFTHECROSS,Religious gesture,1
3032,SMOKEYROBINSON,"Motown star who wrote the lyrics for and sang ""The Tears of a Clown""",1
3033,SOLEILMOONFRYE,Punky Brewster star,3
3034,SPEAKINTONGUES,"At a butcher shop, the butcher gets to ...",1
3035,STATIONMANAGER,Radio head,1
3036,STONESCULPTURE,"Mount Rushmore, e.g.",1
3037,TEQUILASUNRISE,1973 Eagles song,1
3038,THEYTASTEFUNNY,"Answer to the ichthyological question at 20-, 31-, and 42-Across",1
3039,THREEPIECESUIT,"Jacket, pants, and vest",1
3040,TIRESOMETRACKS,Snoozeworthy CD selections?,1
3041,TOOTHSOMEFAIRY,Sprite with sex appeal?,1
3042,TURKEYSHOPENOT,Will we be dining on the bird this Thanksgiving? answer?,1
3043,TURNINGTHETIDE,"Making a comeback (and a hint to the starts of 20-, 34-, and 41-Across)",1
3044,UNASSIGNEDSEAT,Place to park oneself that's up for grabs,1
3045,WASHINGTONPOST,Employer of Woodward and Bernstein,1
3046,WATSONANDCRICK,Duo noted for DNA research,1
3047,WEREWOLFMOVIES,"The Howling franchise, for example",1
3048,WETONESWHISTLE,"Have a cocktail, perhaps",1
3049,WHITELIGHTNING,1959 George Jones song,1
3050,WHITELIGHTNING,Backyard hooch,1
3051,WHYDONTYOUFIND,"With 31- and 42-Across, an ichthyological question",1
3052,WRESTLINGROUND,Friday Night SmackDown bout segment,1
3053,ABROTHERTHERES,Part 2 of the lament,1
3054,ACUPUNCTURISTS,"Medical practitioners who might, after office hours, give the advice at 25-, 48-, and 57-Across",1
3055,AGEBEFOREBOOTY,Captain Hook's sentiment about his senior crewman?,1
3056,ALEXANDREDUMAS,The Count of Monte Cristo author,1
3057,ATTITUDECHANGE,"Rosier outlook, say",1
3058,BATHROOMSCALES,They're often stepped on after a shower,1
3059,BESTKEPTSECRET,Bit of information maintained under tight wraps,1
3060,BLACKBERRYBUSH,Perennial with edible dark-colored fruit,1
3061,BLACKNARCISSUS,1947 film with Deborah Kerr and Jean Simmons set in a converted Himalayan seraglio,1
3062,BLOWHOTANDCOLD,Change moods readily,1
3063,BRUBAKERSFIELD,"Penology, in a 1980 Redford film?",1
3064,CHARCOALSKETCH,Comical piece about barbecue supplies?,1
3065,CLOSEATTENTION,Careful scrutiny,1
3066,CRASHDISCOURSE,Conversation about who caused the fender bender?,1
3067,DAVYJONESLAGER,Captain Hook's preferred potable?,1
3068,DIDYOUMISSSMEE,Captain Hook's question to the crew after making his first mate walk the plank?,1
3069,EMERALDLAGASSE,... cooks?,1
3070,ENCOUNTERGROUP,Sensitivity training venue,1
3071,ENGLISHCHANNEL,The BBC?,1
3072,EXITSTAGERIGHT,Depart like an actor?,1
3073,FARMERSALMANAC,Old weather periodical founded in 1818,1
3074,FEETOFSTRENGTH,Kickboxer's attribute?,1
3075,FLANDERSFIELDS,"Ned's career specialties on ""The Simpsons""?",1
3076,FLUFFYFEATHERS,Down,1
3077,FULLSPEEDAHEAD,Go!,2
3078,GETTINGUPTHERE,"Advanced in age, idiomatically",1
3079,GLUTENFREEDIET,Regimen that avoids some starches,1
3080,GOOUTWITHABANG,Depart like a gunslinger?,1
3081,HAWAIIANTROPIC,Suntan lotion brand known for its bikini competitions,1
3082,HOLDYOURTONGUE,Not another word!,1
3083,HONKYOURHORNIF,Start of some bumper sticker wisdom,1
3084,HOOKMOREAUJOHN,Three 39-Across,1
3085,IMAGINARYLOVER,1978 hit for the Atlanta Rhythm Section,1
3086,JUSTICEDESERTS,Headline about an AWOL Supreme Court judge?,1
3087,KALEYARBOROUGH,... drives race cars?,1
3088,LITTLEMONSTERS,Gaga fans,1
3089,LOADEDQUESTION,Interviewer's ambush,2
3090,LONGJOHNSOLVER,Captain Hook's crossword-loving colleague?,1
3091,LORDOFTHERINGS,"Tolkien trilogy, with ""The""",1
3092,LOSINGTHEBLUES,Purpose of an antidepressant?,1
3093,MACAULAYCULKIN,"Actor who was left home alone in ""Home Alone""",1
3094,MARCUSAURELIUS,Roman emperor with a heart of gold?,1
3095,MARKETDISORDER,Result of grabbing the bottom can from a store stack?,1
3096,MARTINVANBUREN,Eighth US president,1
3097,MATRIXRELOADED,"2003 Keanu Reeves sequel, with ""The""",1
3098,MEINTHEMORNING,Advice from 20-Across (Part 3),1
3099,MERRYCHRISTMAS,Seasonal greeting,1
3100,MONTANASIXPACK,Physical attribute of a toned Miley Cyrus character?,1
3101,NATURALENEMIES,"Dogs and cats, stereotypically",1
3102,NAVALEQUIPMENT,"Gear for a battleship, say",1
3103,NOISEPOLLUTION,End of the bumper sticker wisdom,1
3104,NOTICEABADIDEA,Recognize that someone's suggestion isn't going to fly?,1
3105,NUCLEARTESTBAN,Subject of a 1996 United Nations treaty,1
3106,ONLYSOMUCHICAN,Part 3 of the lament,1
3107,ORGANIZEDLABOR,Voting bloc traditionally aligned with the Democratic party,1
3108,OUTCASTINSTONE,Granite statue of Poker Flat's John Oakhurst?,1
3109,OUTFITFORAKING,Ermine cape and purple velvet surcoat?,1
3110,PALOOKACOLLEGE,School for middling boxers?,1
3111,PHILIPAUGUSTUS,French king with a heart of gold?,1
3112,PICCOLOTRUMPET,"Small brass horn heard in the Beatles' ""Penny Lane""",1
3113,RATIONALNUMBER,Singer's tribute to good judgment?,1
3114,REELSTANDUPGUY,Honest angler?,1
3115,REFACEBANDAGES,Improve the surfaces of medical dressings?,1
3116,REFUSETHEFORCE,Turn down an opportunity to be a Jedi knight?,1
3117,RESISTEDARREST,Refused to go to jail,1
3118,ROBRUBBERBARON,Rip off Charles Goodyear?,1
3119,SANDSOFIWOJIMA,1949 WWII movie starring John Wayne,1
3120,SATURATEDFLOAT,Parade display caught in a downpour?,1
3121,SCHLOCKTHERAPY,Intervention that helps those who waste money on junk?,1
3122,SCHMEARTACTICS,Strategies for spreading cream cheese on a bagel?,1
3123,SEEOTHERPEOPLE,Date a variety of individuals,1
3124,SENSEOFPURPOSE,Goal-oriented quality,1
3125,SHORTWAVERADIO,Ham's device,1
3126,SLOPPYROOMMATE,"Cause of a college cleanup, maybe",1
3127,SMALLTIMECREEK,Streamlet?,1
3128,STOCKCHARACTER,Stereotype on stage or screen,1
3129,STRANGELOVEWHO,Two 39-Across,1
3130,SURPRISEATTACK,"Assault on Pearl Harbor, e.g.",1
3131,SWALLOWQUICKLY,Down,1
3132,THATSEASYASPIE,Simple!,1
3133,THEHANGINGTREE,"1959 western set in Skull Creek, Montana",1
3134,THEPRIMEOFLIFE,Peak period of existence,1
3135,THIGHHIGHBEETS,Very large vegetables?,1
3136,TOBACCOCONTROL,"Ban on smoking in public places, e.g.",1
3137,TORTUREDGENIUS,Talented artist driven by inner demons,1
3138,TRIESSOMETHING,Takes a stab,1
3139,TURNINGTHETIDE,"Making a comeback, say",2
3140,UNIFIEDGERMANY,East-West merger of the early '90s,1
3141,VENTURECAPITAL,Start-up's need,1
3142,VIETNAMVETERAN,"One of over 58,000 memorialized on a Washington wall",1
3143,VINTAGEVEHICLE,"1929 Studebaker Dictator, e.g.",1
3144,WHATSEATINGYOU,Query to a grump,1
3145,WHITEWATERRAFT,Vessel for a Colorado River adventure,1
3146,WILDGOOSECHASE,Fruitless errand,1
3147,WITHOUTREMORSE,Mercilessly,1
3148,YEAROFTHEHORSE,"2014, most recently",1
3149,YOUKNOWHOWITIS,"Sorry, that's the way I roll",1
3150,YOUREONETOTALK,What a hypocritical remark!,1
3151,ZOOEYDESCHANEL,Almost Famous actress,1
3152,COMBATMANEUVER,"Tactic in a tank, e.g.",1
3153,LANCEARMSTRONG,Joust with an American space explorer?,1
3154,SERIALCHEETAHS,Fastest land adulterers?,1
3155,SHARKYOURBOOTY,Dirty dance with a hammerhead?,1
3156,SHORTORDERCOOK,English explorer known for barking one-word commands?,1
3157,TAKINGHOSTAGES,"Preparing to make demands, say",1
3158,BLOWINGAGASKET,Hitting the ceiling,1
3159,CHELSEAMORNING,When Handler wakes up?,1
3160,GRAYSUEDESHOES,What the old Elvis walks around the house in?,1
3161,HEARTBURNHOTEL,Elvis hit about eating too many peanut butter-and-banana sandwiches?,1
3162,HENIEQUESTIONS,How did you win Norway three Olympic medals? and such?,1
3163,JAYCREWCATALOG,List of people who work for Leno?,1
3164,KWANTOREMEMBER,Amazing Olympics performance by Michelle?,1
3165,MAKESAGAGABOUT,Cracks on,1
3166,HOLDYOURBREATH,Lesson #2,2
3167,KEEPACANDLELIT,Do this to keep the loved one's divine spark close by,2
3168,SITINLOWCHAIRS,Do this to show that you are struck down by grief,2
3169,TRYDOGPADDLING,Lesson #4,2
3170,ATHOUSANDACRES,Jane Smiley novel converted from the Old Testament book Nineteen Point Three Six Million Square Cubits?,2
3171,CHARTERSCHOOLS,"If approved, Initiative 1240 would authorize 40 of these",2
3172,LEGALMARIJUANA,"If approved, Initiative 502 would make this a reality",2
3173,WHOLENINEYARDS,"With ""The,"" Bruce Willis film converted from the Old Testament movie One Hundred Eight Handbreadths?",2
3174,CONCERTTICKETS,What users of StubHub seek,2
3175,CRAFTEDOBJECTS,What users of etsy.com seek,2
3176,GWYNETHPALTROW,Actress daughter of Blythe Danner,2
3177,IPROPOSEATOAST,Unifying statement of what someone with a glass might say?,2
3178,ISRAELANDSYRIA,<<NO CLUE>>,2
3179,JAMIELEECURTIS,Actress daughter of Janet Leigh,2
3180,JAPANANDRUSSIA,<<NO CLUE>>,2
3181,LETTHEMEATCAKE,Unifying statement of what a French queen might say?,2
3182,POTENTPOTABLES,Jeopardy! category,2
3183,TAKESGOODBADLY,Doesn't handle well at all,2
3184,TAKETHEGOODBAD,"With 53-Across, cope as per 10 squares in this puzzle",2
3185,WITHTHEGOODBAD,See 23-Across,2
3186,HOWDOILOVETHEE,Way-counter's phrase,2
3187,SPOILERWARNING,"Words before ""Darth Vader is Luke's father,"" for example",2
3188,TWELFTHANDVINE,Intersection in song that's no longer there,1
3189,ABOVESUSPICION,Helen MccInnes novel,1
3190,ANIMALCRACKERS,Marx Brothers movie,1
3191,BREADANDBUTTER,Kind of pickle,1
3192,CHRISTMASTREES,Seasonal sights,1
3193,FULLCOURTPRESS,Basketball tactic,1
3194,MIDNIGHTCOWBOY,1969 award-winning movie,1
3195,MONKEYBUSINESS,Marx Brothers movie,1
3196,MRHOLLANDSOPUS,Dreyfuss film: 1995,1
3197,MRSOLEARYSBARN,Unsafe structure in old Chicago,1
3198,ORDINARYPEOPLE,1980 award-winning movie,1
3199,PRESSEDFORTIME,In a hurry,1
3200,PRESSINGISSUES,Urgent matters,1
3201,ROLLINGINDOUGH,Rich as all get out,1
3202,SOLDIERSCHORUS,"Song from ""Faust""",1
3203,STEELMAGNOLIAS,Field/Parton film: 1989,1
3204,STOPTHEPRESSES,Hold for a news flash!,1
3205,THEBLACKORCHID,Loren/Quinn film: 1959,1
3206,UNDERCAPRICORN,Hitchcock film,1
3207,WALLSOFJERICHO,Unsafe biblical structure,1
3208,WHITECHRISTMAS,Berlin subject,1
3209,ABOVESUSPICION,Referee quality?,1
3210,ANGELALANSBURY,The Red Danube star,1
3211,APPLEOFDISCORD,Trojan War instigator,1
3212,APPLEOFONESEYE,Pet,1
3213,BACKWARDGLANCE,ECNALG?,1
3214,CHANNELCHANGER,Remote control button,1
3215,CHARLIECHAPLIN,Limelight star,1
3216,CINCINNATIREDS,Five-time World Series winner,1
3217,FIRSTCLASSMAIL,Postal concern,1
3218,IRREGULARVERBS,BREVS?,1
3219,LERNERANDLOEWE,Brigadoon team,1
3220,LONGJOHNSILVER,R.L. Stevenson's pirate,1
3221,MINNESOTATWINS,Two-time World Series winner,1
3222,MIXEDREACTIONS,ANTISCORE?,1
3223,MONKEYBUSINESS,Marx Brothers film,3
3224,NAPOLEONLAJOIE,Early Indians Hall-of-Famer,1
3225,ORDINARYPEOPLE,Best film of 1980,1
3226,RAISETHESTEAKS,Breed cattle?,1
3227,RODGERSANDHART,Babes in Arms team,1
3228,ROOSTERCOGBURN,John Wayne film,1
3229,SALISBURYPLAIN,"Burger, sans bun or fixings?",1
3230,SALTWATERTAFFY,Beach candy?,1
3231,SNARLEDTRAFFIC,FACTFIR?,1
3232,SPITINTHEOCEAN,Poker game,2
3233,THEEMERALDCITY,Place in Oz,1
3234,THELASTEMPEROR,Best film of 1987,1
3235,THELASTROUNDUP,A cowboy's final wrangle,1
3236,UNDERONESTHUMB,In subjugation,1
3237,WHOOPIGOLDBERG,The Color Purple star,2
3238,AFFAIRSOFSTATE,Diplomat's concern,1
3239,ALMANAMAMAHLER,Composer Gustav's wife?,1
3240,AMERICANCHEESE,Burger topper in Burbank,1
3241,BELITTLEDORRIT,Disparage a Dickens novel?,1
3242,DISPLAYWRIGHTS,Exhibit Simon and Shaw?,1
3243,FISHERMANSBEND,Angler's bow,1
3244,HEONLYISMYROCK,____ and my salvation: Psalms,1
3245,IRONCHANCELLOR,"Bismark,",1
3246,MERCURYTHEATER,Orson Welles group,1
3247,NORMAMASHEARER,"Oscar-winning actress in ""The Divorcee""?",1
3248,OEDIPUSCOMPLEX,Problem for a mama's boy,1
3249,PROCRUSTEANBED,Very difficult situation,1
3250,ROCKINARKANSAS,End of the comeuppance,1
3251,SEVENDAYSINMAY,Movie about a coup in Washington,1
3252,SMOOTHERPEBBLE,"Newton's beach find: ""Brewster""",1
3253,SPANISHBOWLINE,Senor's knot?,1
3254,TAKEATIPFROMME,Listen to my advice,1
3255,TAKEFORONESELF,Adopt,1
3256,TENNESSEEWALTZ,Patti Page hit,2
3257,THEREISALITTLE,More of the comeuppance,1
3258,THIRSTQUENCHER,"Water, for one",1
3259,TURKISHDELIGHT,Ankara confection,1
3260,AMANCALLEDFOAL,Immagure part for Richard Harris?,1
3261,ANDTHEWINNERIS,Presenter's line,1
3262,ATDAGGERSDRAWN,Up in arms,1
3263,BALLROOMDANCER,CASTLE,1
3264,BANGERSANDMASH,"Sausage with potatoes, British-style",1
3265,BERKELEYSQUARE,A Nightingale Sang in ___,1
3266,BLACKEYEDSUSAN,"Sarandon, after the melee?",1
3267,BLAZINGSADDLES,'74 Mel Brooks comedy,1
3268,BLOWTHEMANDOWN,Skipper's command?,1
3269,BRAINYBAHRAINI,Intelligent gent form Manama?,1
3270,BREADANDBUTTER,Basic side dish,1
3271,BUSINESSATTIRE,Suit,2
3272,BUTLERANDNIGHT,Silent partners?,1
3273,CABINATTENDANT,Cruise ship steward,1
3274,CALLINGANDPOST,CARDS,1
3275,CAMERAANDHOUSE,Movie trailers?,1
3276,CANNYPAKISTANI,Sly guy from Lahore?,1
3277,CARPENTERSTOOL,Plane,1
3278,CHAINOFCOMMAND,Military rank system,1
3279,CHESTPROTECTOR,Safe keeper?,1
3280,CHINESELANTERN,Lamp in Beijing?,1
3281,COLUMBUSCIRCLE,Site of the New Your Coliseum,1
3282,CONNECTTHEDOTS,Decipher a message in Morse code?,1
3283,CREDITANDFLASH,CARDS,1
3284,CUPIDSDOMINION,LOVE,1
3285,DADDYSNICKNAME,POP,1
3286,DONTONMYPARADE,"No negative vibes!, in a drought?",1
3287,EERIEAERIEERIE,Three more offenders,1
3288,ERRORSOFCOMEDY,Shakespeare's play misprinted,1
3289,FISHOUTOFWATER,Perch on the rocks?,1
3290,FIVEEASYPIECES,1970 Jack Nicholson film,3
3291,FLIESOFTHELORD,Golding's novel misprinted,1
3292,FORAFEWMINUTES,"Answer to ""How long?""",1
3293,FORJUSTAMOMENT,"Answer to ""How long?""",1
3294,FULLSPEEDAHEAD,Skipper's command,1
3295,FUNNYIMITATION,TAKEOFF,1
3296,GARLANDFORJUDY,A Star is born star's lei?,1
3297,GOESCOLDTURKEY,Kicks the habit,1
3298,GOONTHEWARPATH,Hoist the battle flag,1
3299,HAVEADRINKONME,Free spirits!,1
3300,HAVEAGNEISSDAY,Rock hound's parting thought?,1
3301,HEARTSORSPADES,Suit,1
3302,HOLDYOURHORSES,Cool it!,4
3303,HOUSEDETECTIVE,Hotel security man,1
3304,IRONSFORJEREMY,Lolita star's golf clubs?,1
3305,ISFULLOFHOTAIR,Babbles on and on,1
3306,JACKIECHANUKAH,Action actor on holiday?,1
3307,KENTONESESTYLE,Bandleader Stan's favorite Chinese food?^KENTONESESTYL,1
3308,KRAMERVSKRAMER,"Multiple-Oscar film, '79",1
3309,LADYWINDERMERE,Wilde woman,1
3310,LAURELANDHARDY,Comedy duo,1
3311,LAYITONTHELINE,Be frank,1
3312,LITTLEBYLITTLE,How stalactites grow,1
3313,MARTINANDLEWIS,Comedy duo,1
3314,MILKANDCOOKIES,Basic snack,1
3315,MINDOVERMATTER,BRAIN/ SUBSTANCE,1
3316,MISSJANEMARBLE,Fictional female rock hound?,1
3317,MYSTERYPENNAME,QUEEN,1
3318,NEWYORKNEWYORK,1980 Frank Sinatra hit,1
3319,PENTAGONPAPERS,Daniel Ellsberg's target,1
3320,POLISHCHECKERS,Customs agents at the Warsaw Airport?,1
