,answer,clue,couple_occurencies
7323,GATLINGBURG,East Tennessee gun mecca?,1
7324,GENERALDELI,Four-star food shop?,1
7325,GEORGEMASON,Founding father after whom a Virginia university is named,1
7326,GEORGEWENDT,"When the ""Cheers"" cast held a reunion, ___",1
7327,GOINGTOPLOT,Bound for a scheming session?,1
7328,GOLDBUZZARD,Codger who collects bullion coins?,1
7329,GOODEVENING,Greeting at a soiree,1
7330,GRASSSTAINS,Prototypical laundry challenges,1
7331,GREASESTAIN,Parking spot,1
7332,GREENHORNET,Inexperienced stinger?,1
7333,GRETNAGREEN,Scottish town once popular with elopers,2
7334,GRISHAMSLAW,Truism about a popular author of legal thrillers?,1
7335,GROSSINCOME,1040 figure before adjustments,1
7336,GUESTWORKER,Foreigner legally employed on a temporary basis,1
7337,HAIRLESSCAT,Sphynx,1
7338,HAIRRAISING,Frightening,1
7339,HAIRTRIGGER,Easily activated,1
7340,HALFWAYHOSE,Knee-high stockings?,1
7341,HAMLETALONE,Abridged Shakespeare play featuring only a famous soliloquy?,1
7342,HAREMPLANTS,Greenery guarded by a eunuch?,1
7343,HEATHLEDGER,Brokeback Mountain costar,1
7344,HIGHWAYHEEL,Road hog?,1
7345,HONEYBEEPER,Means of keeping in touch with your sweetie?,1
7346,HOOKEMHORNS,U. of Texas slogan,1
7347,HOOKORCROOK,Any means possible,1
7348,HORSEOPERAS,... but he spent his time watching ___,1
7349,HUMMINGJURY,Kazoo-playing panel?,1
7350,ICECUBETRAY,Rapper-turned-actor's CD caddy?,1
7351,IDOLWORSHIP,Violation of the second of the Ten Commandments,1
7352,IFEELPRETTY,1957 Sondheim/Bernstein musical number,1
7353,ILLTAKEACAB,"Downtown transport decision (and a hint to 17-, 28-, and 49-Across)",1
7354,IMSOEXCITED,Hit for the Pointer Sisters,1
7355,INCOMEOFAGE,Social Security?,4
7356,INGOTBUSTED,Headline about a mishap at Fort Knox?,1
7357,INHERITANCE,You may have it coming,1
7358,INKINEMPIRE,Media magnate's printin' business?,1
7359,ITWASMYPLEA,Why did you say 'Guilty'?,1
7360,JIMMYFALLON,"Late-night host who does a ""Thank You Notes"" bit",1
7361,JINGLEBELLS,Wintertime tune,1
7362,JOHNHANCOCK,"Insurance industry name, with headquarters in a Boston tower",1
7363,KILLERWHALE,Dolphin's nemesis,1
7364,KITCHENSINK,"Everything but item, in slang",1
7365,KITTYCORNER,Jaywalking direction,1
7366,KITTYLITTER,Granulated clay in an open box,1
7367,LAMBEAULEAP,Common occurrence in Green Bay after a Packer touchdown,1
7368,LANDINGCLAP,Initial sound of approval after a touchdown?,1
7369,LAUGHTRACKS,Sitcom sweeteners,2
7370,LEGALTENDER,Phrase on bank notes,1
7371,LEIACTIVITY,Placement of an Oahu wreath?,1
7372,LEVELHEADED,Showing good judgment,1
7373,LIGHTMYFIRE,1967 Doors hit covered by Jose Feliciano,1
7374,LINEDANCING,"Doing the Electric Slide, e.g.",1
7375,LIQUIDLUNCH,"Midday meal of martinis, maybe",1
7376,LITTLEHONDA,1964 hit for the Hondells,1
7377,LOISMAXWELL,Portrayer of Miss Moneypenny in 14 Bond films,1
7378,LOUDSPEAKER,Stereo part,1
7379,LOVEHANDLES,Near-the-belt excesses,1
7380,MAGICDRAGON,"Puff, for example",1
7381,MARIEOSMOND,"Singer who married the same man twice, in 1982 and 2011",1
7382,MARKETCRASH,Black Tuesday disaster,1
7383,MARSATTACKS,1996 sci-fi movie starring Jack Nicholson,1
7384,MASKOFZORRO,"Banderas swashbuckler, with ""The""",1
7385,MAXHEADROOM,1980s TV series set at Network 23,1
7386,MEMORYSTICK,Thumb drive,1
7387,MERCEDESBOY,1988 hit for Pebbles,1
7388,MERCHANDISE,Stock,1
7389,MIKECONNORS,Mannix star,1
7390,MOREANDMORE,Increasingly,2
7391,MUDDYWATERS,Blues guitarist born as McKinley Morganfield,1
7392,NEARTHEMARK,Almost correct,1
7393,NEILDIAMOND,Cracklin' Rosie singer,2
7394,NEVERSAYWEE,Think big!,1
7395,NEWTONLIGHT,Fig cookie for dieters?,1
7396,NEWYEARSEVE,The date,1
7397,NOBODYSCOOL,Exclamation upon entering a room full of nerds?,1
7398,NOSTRADAMUS,Much-read prophet,1
7399,NOWHEARTHIS,Listen up!,6
7400,OMEGANEBULA,Interstellar cloud in the Sagittarius area of the Milky Way,1
7401,ORANGECRUSH,Fanta rival,1
7402,ORIENTALPET,Siamese cat?,1
7403,OUTEROFFICE,Reception area,1
7404,OVERPACKING,Preparing to take too much,1
7405,PAISLEYPARK,Prince's record label,1
7406,PAPERKIOSKS,Newsstands,1
7407,PARTINGSHOT,Final insult,1
7408,PARTINGSHOT,Snotty over-the-shoulder remark,1
7409,PEACEOFMIND,State that's free from anxiety,1
7410,PEBBLEBEACH,Hard place to find on the California coast?,1
7411,PEMMICANPIE,Pawnee pizza?,1
7412,PENALTYSHOT,Hockey attempt that only the goalie may stop,1
7413,PEPPERRALLY,Exuberant gathering for jalapeno lovers?,1
7414,PEWTERGROUP,Colonial cabinet display?,1
7415,PHOTOFINISH,O,2
7416,PIECEOFCAKE,A walk in the park,1
7417,PINEALGLAND,Melatonin source,1
7418,PITCHEDROOF,It has a gable at both ends,1
7419,POLEVAULTER,"Decathlete, at times",1
7420,POLKADOTTED,Adorned with spots,1
7421,POODLESKIRT,Typical sock hop attire,2
7422,POPULARCULT,Favorite of fanatic followers?,1
7423,POSTCARRIER,Lumberyard specializing in fencing material?,1
7424,POTTERYBARN,Home furnishing chain,1
7425,PRIMADONNAS,Bigheaded divas,1
7426,PROMPTREPLY,Expeditious response,1
7427,RAMENNOODLE,Type of dish often served with soy sauce,1
7428,REDRIVERRAT,Rafter who got too much sun?,1
7429,RINGLARDNER,The Love Nest writer,1
7430,RIPSNORTERS,Lulus,2
7431,RIVERBRAYED,Actor Phoenix made an ass of himself?,1
7432,ROCKERPANEL,Administrative group that oversees pop music performers?,1
7433,ROGERRABBIT,Toontown character who wears overalls,1
7434,ROLLOCONNOR,Rip off performer Sinead?,1
7435,ROTTENAPPLE,Bad influence,3
7436,ROYALRUMBLE,Majestically named pro wrestling event held annually since 1988,1
7437,RUBYTUESDAY,Restaurant chain founded in 1972,1
7438,RUBYTUESDAY,Rolling Stones hit of 1967,4
7439,RULEOFTHUMP,Truism about a heavy heartbeat?,1
7440,RUNNINGTIME,Motion picture's length,1
7441,SABLEBODIED,Like a weasel's cousin?,1
7442,SALAMANDERS,Efts,1
7443,SAMUELADAMS,"Brewing industry name, as a craft beer brand since 1984",1
7444,SAMUELMORSE,1975 inductee into the National Inventors Hall of Fame,1
7445,SATINWALNUT,Sweet gum wood used for furniture,1
7446,SCHICKFLICK,Movie about razors?,1
7447,SCREENSAVER,Display seen on an idle monitor,1
7448,SEANCONNERY,He played Indiana Jones's father,1
7449,SECONDPOWER,Square,1
7450,SECONDSTORY,Tale told by an assistant at a duel?,1
7451,SENATESEATS,Washington posts,2
7452,SENTTOPRESS,"Closed, as a newspaper issue",1
7453,SERMONTHEME,"Salvation, often",1
7454,SHAMANDIEGO,Muralist Rivera who was also a witch doctor?,1
7455,SHORELEAVES,Sailors' requests,1
7456,SIGNPAINTER,One who once created billboards,1
7457,SILENTNIGHT,Popular Christmas carol,2
7458,SIRIUSBLACK,Harry Potter's godfather,1
7459,SITTINGJURY,Peer panel in action,1
7460,SPIRITWORLD,Realm sought at seances,1
7461,SQUAREROOTS,Radical results?,1
7462,STAGEMOTHER,"Typical ""Toddlers & Tiaras"" parent",1
7463,STATEPOLICE,Governor's guards,1
7464,STEAMENGINE,Industrial Revolution power source,1
7465,STICKFIGURE,"Pictionary drawing, perhaps",1
7466,STORMCENTER,O,1
7467,STRAPHANGER,Subway rider without a seat,1
7468,STREETNAMES,"Elm, Fleet, and Main",1
7469,STRESSTESTS,Medical screening procedures,1
7470,STUDSERVICE,"Function of former racing stallions, often",1
7471,SWEENEYRAVE,All-night party celebrating Johnny Depp's 2008 Oscar nomination,1
7472,SWEETBUTTER,Creamery product,1
7473,SWEETIEPIES,Baked goods for lovers?,1
7474,SWIMMINGSET,"Butterfly, backstroke, breaststroke, and freestyle?",1
7475,SWITZERLAND,Country of 23 cantons,1
7476,TAKEABREATH,Get yourself together now ...,1
7477,TAKEANUMBER,Minus sign?,1
7478,TANDEMONRUM,Team of horses that had too many mai tais?,1
7479,TANGOINGAPE,"King Kong competing on ""Dancing with the Stars""?",1
7480,TEACEREMONY,"Japanese serving ritual seen in ""The Karate Kid, Part II""",1
7481,TERRYTHOMAS,Gap-toothed British actor with a hyphenated name,1
7482,TEXTINGBILL,Observation: Part 4,1
7483,THATSAMORAY,Sniggler's love song?,1
7484,TICKETBOOTH,Box office,1
7485,TIMECAPSULE,Container for cultural curios,1
7486,TIMESSQUARE,Popular celebration site at year's end,1
7487,TOASTEROVEN,Countertop appliance good for reheating pizza,1
7488,TOSSEDSALAD,"Military ribbons, in slang",1
7489,TRACERROUND,High-visibility bullet,1
7490,UNCLUTTERED,Very orderly,1
7491,VANILLABEAN,Black ingredient in a white ice cream,1
7492,VIDEOPIRACY,"Stealing movies, e.g.",1
7493,VIOLADAMORE,Baroque stringed instrument,1
7494,VITUSBERING,First European to discover Alaska,1
7495,WACKADOODLE,Crazy person,1
7496,WANDERABOUT,Meander,1
7497,WARCRIMINAL,Geneva Convention violator,1
7498,WATERSOURCE,Spring,1
7499,WAYLAYANEGG,Ambush Humpty Dumpty?,1
7500,WEIGHTLIMIT,Pound sign?,1
7501,WHITERABBIT,Carroll critter,3
7502,WHOEVERSAID,Observation: Part 1,1
7503,WORLDHUNGER,Global fuel problem,1
7504,WORLDSAPART,Separated by a wide chasm,1
7505,YELLOWPAGES,Frightened Senate staffers?,1
7506,YOURESOVAIN,Hit for Carly Simon,1
7507,AFEWGOODMEN,"Movie in which Tom Cruise's character is told, ""You can't handle the truth""",1
7508,ALLWASHEDUP,Done for,4
7509,AMIDSERVICE,When a racket hits the first ball at Wimbledon?,1
7510,APOCALYPSES,Many doomsday cults predict them,1
7511,ARLOGUTHRIE,You can get anything you want ... opens the chorus of his most famous song,1
7512,ARMYTANKINI,Swimwear worn by G.I. Jane?,1
7513,ARRIVEDERCI,Ta-ta!,1
7514,ASKINGPRICE,Sticker figure,1
7515,ATRUEFRIEND,"Quip, part 3",1
7516,AUTOREVERSE,Tape deck feature,1
7517,BAGOFTRICKS,Clever repertoire,1
7518,BARRELOFFUN,Extremely amusing experience,1
7519,BASSETHOUND,Short-legged hunter,1
7520,BATTERYACID,DieHard component,1
7521,BEACHCOMBER,Shell seeker,1
7522,BEASTRANGER,"Don't do this, if you want to retain friends",1
7523,BENCHJOCKEY,Player who rides the other team,1
7524,BESTSELLING,Like #1 on a New York Times list,1
7525,BIBLICALLAW,Rules of Christian theology,1
7526,BINGOPLAYER,Gambler who needs five in a row,1
7527,BOMBSHELTER,Survivalist's structure,3
7528,BONNYRABBIT,Cute Scottish cottontail?,1
7529,BORSCHTBELT,Catskills resort area,2
7530,BREAKSDOZEN,Box of doughnuts for coffee time at the office?,1
7531,BREAKTHEICE,Get party guests to start mingling,1
7532,BUFFALOWANG,Confuse designer Vera?,1
7533,BUMPETYBUMP,Like a horse-and-wagon ride,1
7534,BUSHLEAGUER,Incompetent player,1
7535,BYYESTERDAY,Pronto!,2
7536,CABCALLOWAY,Cotton Club bandleader,2
7537,CARROTJUICE,Drink served at a health club,1
7538,CARSALESMAN,One working a lot?,1
7539,CASHADVANCE,Emergency loan,1
7540,CDIKACCOUNT,"Savings instrument, to ancient Romans",1
7541,CENTERSTAGE,Position of prominence,2
7542,CESARCHAVEZ,United Farm Workers leader,1
7543,CHEATERSPET,Cuddly companion for a con artist?,1
7544,CHICKENFEED,It's not much,1
7545,CHINESEFOOD,Popular takeout choice,1
7546,CHRISFARLEY,Black Sheep actor,1
7547,COLDHOTDOGS,Picnic leftovers,1
7548,COLLEGEDEAN,University big shot,1
7549,COURTJESTER,"Touchstone, in ""As You Like It""",1
7550,COWCULATORS,Tools used by dairy farm accountants?,1
7551,COWVINKLEIN,Dairy farm clothing designer?,1
7552,CROWNEDBONE,Decoration on a rack of lamb?,1
7553,CUBEDFELLOW,SpongeBob SquarePants?,1
7554,CURINGCYCLE,Round of antibiotics?,1
7555,CURIOGRANDE,Large collectible?,1
7556,CUTESTPILOT,Favorite of flight attendants?,1
7557,CUTTINGBARD,Sarcastic sonneteer?,1
7558,DANCEAROUND,"Dodge, as a controversial issue",1
7559,DEADLYSITIN,Lethal college protest?,1
7560,DEBORAHKERR,Black Narcissus actress,1
7561,DECORATIONS,Honored soldier's collection,1
7562,DETRIMENTAL,Bad,1
7563,DISHINGDIRT,Telling tabloid tales,1
7564,DISTRESSING,Troublesome,1
7565,DNASEQUENCE,"CSI concern found inside 17-, 24-, 34-, and 49-Across",1
7566,DONTDODRUGS,Admonition from a health teacher,1
7567,DONTYOUWISH,Fat chance,1
7568,DOWNINFRONT,"Shout at a crowded venue (and a hint to 17-, 28-, and 49-Across)",1
7569,DRAWERPULLS,Handles for kitchen compartments,1
7570,DRILLINGRIG,Oil company machine,1
7571,DUCKWALKING,Crossing the stage like Chuck Berry,1
7572,EARTHLINESS,Terrestrial quality,1
7573,EIREANDRAIN,Song about bad weather in Limerick?,1
7574,ELIBEMYBEAU,"Go steady with me, Mr. Manning?",2
7575,ELLISISLAND,New York City tourist attraction,1
7576,EMBROIDERED,Decorated with needlework,1
7577,FALCONCREST,1980s soap opera,1
7578,FALLHARVEST,Field gathering,1
7579,FIFTHCOLUMN,Traitorous group within a country,1
7580,FILETRADING,"Peer-to-peer music swapping, e.g.",1
7581,FILLEDDONUT,"One of a baker's dozen, perhaps",1
7582,FIRESTARTER,"1984 Drew Barrymore movie, and a description of the first words of 17-, 24-, and 47-Across",1
7583,FIRSTFAMILY,They call the White House home,1
7584,FLOATINGRIB,Cage bone that's not attached to the sternum,1
7585,FLOODDAMAGE,Source of some Hurricane Katrina insurance claims,1
7586,FLORIDAKEYS,Location of North America's only living coral reef,1
7587,FRENCHFILMS,"Quip, part 2",1
7588,FRENCHFIRES,*Blazers in Paris?,1
7589,FROGJUMPING,"Calaveras County contest, in literature",1
7590,FUDGEFACTOR,Allowance for error,1
7591,GETWELLCARD,Mail for one with a malady,1
7592,GHOSTPEPPER,Ingredient in some frighteningly hot sauces,1
7593,GLUEFACTORY,Nag's destination,1
7594,GOFISHCRAZY,Be wild about a kids' card game?,1
7595,GONEHAYWIRE,"Malfunctioning wildly, as a computer",1
7596,GOODHEAVENS,Quaint exclamation of surprise,1
7597,GOODNATURED,Easygoing,2
7598,GUNCLEANING,Activity that may put you over a barrel,1
7599,HACKLICENSE,Cabbie's permit,1
7600,HAIRTENSION,Opening-night jitters at a famous rock musical?,1
7601,HAPPYENDING,"Fairy tale finisher, and literally, what the last word of 17-, 26-, 37-, or 49-Across can be",1
7602,HARDASNAILS,Tough,5
7603,HARVESTMOON,Orangy astronomical event,1
7604,HAVEACOWMAN,"Don't do this, even if you're upset with Bart Simpson",1
7605,HAVEEYESFOR,"Be interested in, in a way",1
7606,HEARTMATTER,Tin Woodman's focus?,1
7607,HIGHWAYEXIT,Off-ramp,1
7608,HILLOFBEANS,It's not much,1
7609,HOOVERVILLE,1930s shantytown,1
7610,HORSEOPERAS,Oaters,1
7611,HOTDOGLINES,Ad material from Hebrew National?,1
7612,IMABELIEVER,Monkees hit composed by Neil Diamond which was later covered by Smash Mouth,1
7613,INFULLSWING,Operating at peak capacity,1
7614,IRESTMYCASE,Told you so!,1
7615,IRISHSETTER,Dog with a mahogany coat,1
7616,ISAACASIMOV,"Author who coined the term ""robotics""",1
7617,ISTHATAFACT,Really?,1
7618,IVEBEENTHIN,"Wistful reminiscence by a contestant on ""The Biggest Loser""?",1
7619,JACKSONHOLE,Popular tourist spot in western Wyoming,1
7620,JACKSONHOLE,Wyoming tourism spot,1
7621,JOHNNYANGEL,Dedicatee of a 1962 pop hit ___ in the San Francisco Bay?,1
7622,JONARBUCKLE,Odie's owner,1
7623,JUNGLEFEVER,1991 Spike Lee film,1
7624,KINDOFADRAG,1967 #1 hit for the Buckinghams,1
7625,KISSCONCERT,Where to see Gene Simmons and his band,1
7626,KITTYMOHAWK,Feline hairdo?,1
7627,KLONDIKEBRA,Support for women in the Yukon territory?,1
7628,LANDREMOVER,Bulldozer?,1
7629,LEFTBRITAIN,Emigrated from the United Kingdom?,1
7630,LEONPANETTA,Former CIA director,1
7631,LIFEOFPIQUE,Memoir written by one who's constantly annoyed?,1
7632,LIFEOFPITAS,Long story about pockets of dough?,1
7633,LIGHTERSIDE,Humorous aspect,1
7634,LOOSECANNON,Unpredictable sort,8
7635,LOSESGROUND,Falls behind in a footrace,1
7636,LUCKYESCAPE,Close call,1
7637,MACKIEMOUSE,Device connected to designer Bob's computer?,1
7638,MAGNUMFORCE,Dirty Harry sequel,2
7639,MAIDOFHONOR,Wedding party person,1
7640,MAKESITSOUP,Adds water to the Knorr mix?,1
7641,MAMACASSINI,Family moniker for Oleg's parent?,1
7642,MARIACALLAS,'60s opera legend,1
7643,MARINECROPS,*Vegetables grown by sailors?,1
7644,MARSATTACKS,1996 Jack Nicholson film title!,1
7645,MIDDLEEARTH,Home of the Hobbits,1
7646,MIGHTSCHOOL,Armed forces academy?,1
7647,MILTONBERLE,Uncle to early TV viewers,1
7648,MINIMARTINI,Bond's drink when he's short on time?,1
7649,MINORLEAGUE,Second-rate,1
7650,MISSINGLINK,Long-sought evolutionary connection,1
7651,MISSMANNERS,Pen name of etiquette doyenne Judith Martin,1
7652,MONKEYSPAWN,"Story about a chess-playing primate, with ""The""?",1
7653,MONSTERMASH,October 1962 chart-topper heard every October since,1
7654,MOUNTAINAIR,Sherpa's theme song?,1
7655,MOUTHGUARDS,Boxers' protectors,1
7656,MRBIGWHEELS,Limo for the boss?,1
7657,MRRIGHTWING,Hall full of handsome hunks?,1
7658,MUCKETYMUCK,Big kahuna,1
7659,MUSEUMPIECE,Docent's theme song?,1
7660,MUTEDCOLORS,Mellowed hues,1
7661,MUTTANDJEFF,Mismatched comic strip pair,1
7662,NETHERWORLD,Hades,1
7663,NEWYEARSDAY,Time to begin implementing one's resolutions,1
7664,OCCAMSRAZOR,The simplest solution is usually correct principle,1
7665,OFFSHOREBAN,Prohibition of Gulf of Mexico drilling?,1
7666,OMARKHAYYAM,Persian poet known for his quatrains,1
7667,ORANGECRATE,Citrus box,1
7668,OVERTHEMOON,Where the girl who received a much-awaited marriage proposal was found?,1
7669,OXFORDDEMON,Fiend targeted by a shoe store exorcist?,1
7670,PACIFICCAST,Tranquil group of actors?,1
7671,PACKEDHOUSE,Big crowd,1
7672,PAINTROLLER,It may help when putting on some latex,1
7673,PAPERTRAILS,Corporate auditors follow them,1
7674,PEPPERSTEAK,Chinese beef dish,1
7675,PERIODDRAMA,"Braveheart, for one",1
7676,PERSIANLAMB,Ovine with curly black hair prized by furriers,1
7677,PHOTOFINISH,Close race,1
7678,PICKUPLINES,Words from a wannabe wooer,1
7679,PIEINTHESKY,Pipe dream,3
7680,PIZZAPANINI,Specialty sandwich from Domino's?,1
7681,PLANETARIUM,Zeiss projector locale,1
7682,POMEGRANATE,"Fruit whose name means ""seedy apple""",1
7683,PORKSAUSAGE,"Chorizo, for one",1
7684,POTTERYBRAN,*Ceramics chain with regular customers?,1
7685,PREVARICATE,Offer an untruth,1
7686,PUTALIDONIT,Pipe down!,2
7687,PUTONTHEDOG,Dress in one's finest,1
7688,QUESTINGRAY,Chef Rachael in pursuit of a legendary recipe?,1
7689,RADICALLEFT,Anathema to conservatives,1
7690,RAINNWILSON,"Dwight Schrute portrayer on ""The Office""",1
7691,RAMWRESTLER,One locking horns with a bighorn?,1
7692,REAGANOMICS,1980s policy based on supply-side theory,1
7693,REFIFEEIOWE,My mortgage adjustment charge that's late?,1
7694,REIGNOFFIRE,2002 Matthew McConaughey movie,1
7695,ROTATORCUFF,Shoulder stabilizer,2
7696,RUNOUTOFGAS,"Sputter to a stop, in a way",1
7697,SACRAMENTAL,Like some wine,1
7698,SADREMINDER,This can bring tears to your eyes,1
7699,SALESCLERKS,Penney's personnel,1
7700,SALESPEOPLE,Buying guides?,1
7701,SALPARADISE,On The Road protagonist ___ in the Atlantic?,1
7702,SANDGROUSES,Pigeonlike birds,3
7703,SANDPAPERED,"Got even, in a way",1
7704,SAYINGGRACE,"Preparing to eat, in a way",1
7705,SEEYOULATER,Until we meet again!,1
7706,SEMIPRIVATE,Like two-bed hospital rooms,3
7707,SENIORCLASS,Some high schoolers,1
7708,SEPTICTANKS,Sewage-disposal units,1
7709,SHERMANTANK,Armored vehicle named for a Union general,1
7710,SHRUNKENBED,Dollhouse accessory?,1
7711,SIAMESECATS,"Lady's feline tormentors in ""Lady and the Tramp""",1
7712,SIDEEFFECTS,They're listed in drug ads,1
7713,SIDNEYLUMET,Dog Day Afternoon director,1
7714,SIPHONEDGAS,Filched fuel,1
7715,SLEEPYBEACH,Quiet stretch of shore?,1
7716,SOLIDERANTS,More sturdy picnic pests?,1
7717,SOMEONEELSE,Not me!,1
7718,SONDRENCHED,Heir in a downpour?,1
7719,SPACENEEDLE,Seattle skyline landmark,1
7720,SPARETHEROD,Start of a famous adage,1
7721,STAINDOCTOR,Spot remover?,1
7722,STARCHAMBER,Secret court,1
7723,STARINGTIME,When to rubberneck?,1
7724,STATESECRET,Item which snitch Snowden snatched,1
7725,STEAKFRITES,Bistro fare for meat-and-potatoes lovers,1
7726,STIFFNECKED,Prideful,1
7727,STILLWATERS,Calmed expanses,1
7728,STOCKCHANGE,Switching from cattle to horses?,1
7729,STONEPONEYS,Folk-rock trio featuring Linda Ronstadt,1
7730,STORAGEAREA,"Hold, e.g.",1
7731,TALKINGFISH,"Nemo in ""Finding Nemo,"" for example?",1
7732,TAREJUDGING,Estimating empty container weights?,1
7733,TAUNTRETURN,Razz rejoinder?,1
7734,TAXIDNUMBER,Business datum required by the IRS,1
7735,TENNISPROMO,Ad for racketeers?,1
7736,THANKSAHEAP,Sarcastic expression of ingratitude,1
7737,THATDARNCAT,1965 Hayley Mills film title!,1
7738,THEBIGCHILL,1983 film in which Kevin Costner portrays a corpse,1
7739,THEBIGDANCE,"NCAA hoops tournament, familiarly",1
7740,THEBIRDCAGE,"1996 Robin Williams film, and a hint to this puzzle's theme",1
7741,THERMOMETER,Implement in an oral exam,1
7742,TICONDEROGA,Fort captured by the Green Mountain Boys in 1775,1
7743,TIEDYESHIRT,"Woodstock wear, perhaps",1
7744,TOPLESSBARN,Where spinning toys are forbidden on the farm?,1
7745,TOSSEDCOINS,Random decision-makers,1
7746,TRICERATOPS,Dinosaur with prominent horns,1
7747,TRICKSTRADE,Magician's profession?,1
7748,TUTTIFRUTTI,Little Richard's first hit,1
7749,TVAUDIENCES,Nielsen targets,1
7750,TYRONEPOWER,"Ava Gardner's ""The Sun Also Rises"" costar",1
7751,UNCHASTENED,Not taken down a peg,1
7752,UNDERACLOUD,Where the employee accused of embezzlement was found?,1
7753,UNSPONSORED,"Commercial-free, maybe",1
7754,UPPITYPARTY,Soiree for the snooty?,1
7755,URBANLEGEND,"MythBusters subject, often",1
7756,USEDTOBETAS,Comfortable testing software?,1
7757,WALKONWATER,Do the impossible,1
7758,WARMFUZZIES,Cozy and comfy vibes,1
7759,WELSHRABBIT,Cheese-and-toast dish,2
7760,WHENPIGSFLY,Fat chance,1
7761,WHISKEYSOUR,Classic cocktail,1
7762,WOMENSVAULT,Event that earned McKayla Maroney a silver medal in 2012,1
7763,WONDERBEARD,*Amazing facial hair?,1
7764,WRONGNUMBER,Dialer's slip,1
7765,XXXIFLAVORS,"Old ice cream slogan, to ancient Romans",1
7766,YOURESOVAIN,Carly Simon hit purportedly referring to one of her exes,1
7767,AMAZONRIVER,Anaconda setting,1
7768,ANDREWWYETH,Christina's World painter,1
7769,BACKRUNNING,On the track once again?,1
7770,BACONARTIST,Breakfast side craftsman?,1
7771,BANDTEACHER,Instructor well-versed in instruments,1
7772,BANNERYEARS,Strong business periods,1
7773,BARONHOWARD,Epithet for business magnate Hughes?,1
7774,BARTSIMPSON,"Homer's boy, and a hint to the first words of 17-, 28-, and 46-Across",1
7775,BASECABINET,Countertop support,1
7776,BASKETCASES,Wrecks,1
7777,BASSETHOUND,Dog featured in the Hush Puppies logo,1
7778,BELLYDANCER,Sinuous Mideast entertainer,3
7779,BIGBUSINESS,Economic group with political power,1
7780,BLINDASABAT,Like Mr. Magoo,1
7781,BOBTAILNAGS,Some Camptown racers?,1
7782,BOSTONPOOPS,Disagreeable Red Sox fans?,1
7783,BRASSBUCKLE,"Western belt feature, often",1
7784,BRIDALTRAIN,It follows a woman down the aisle,1
7785,BRONXBOMBER,"Joltin' Joe DiMaggio, once",1
7786,BUFFALOHUNT,Flummox Helen on a movie set?,1
7787,BULLSESSION,It may be heard in the herd,1
7788,CABLECARDIN,Send a telegraph to designer Pierre?,1
7789,CAMERONDIAZ,CD player in romantic comedy,1
7790,CANDLESTICK,Jack Be Nimble obstacle,1
7791,CANDYSTRIPE,Colorful pattern with parallels,1
7792,CANNYOPENER,Shrewd warm-up routine that captivates the crowd?,1
7793,CAPTAINHOOK,Smee's boss,1
7794,CASHADVANCE,Early scratch,1
7795,CATTLECALLS,They may be heard in the herd,1
7796,CHEEKBYJOWL,Close,1
7797,CHUCKSTEAKS,Fling some beef?,1
7798,CHUCKYEAGER,1947 barrier breaker,1
7799,CHUMPCHANGE,Chicken feed,1
7800,CHUMPCHANGE,Hardly a fortune,1
7801,CHUNKYSALSA,Hearty tortilla chip dip,1
7802,CHURCHMOUSE,Poor example?,1
7803,CLAIREDANES,CD player in TV drama,1
7804,CLAMCHOWDER,Soup course for the dinner,1
7805,CLASSPERIOD,School day division,1
7806,COCONUTCAKE,Tropical dessert for the dinner,1
7807,COLORSCHEME,Design decision,1
7808,COMFORTZONE,Element,1
7809,COMICRELIEF,Drama's tension reducer,1
7810,CONDUCTTAPE,Behavioral video?,1
7811,CONFORMANCE,Agreement,1
7812,CONTENTPOLE,Happy European?,1
7813,COUNTERSUIT,Soda jerk's dress-up attire?,1
7814,COUPLESONLY,Golfer Fred playing a solo round?,1
7815,COVEREDCALL,"Options strategy also known as a ""buy-write""",1
7816,CREAMOFRICE,"Porridge-like breakfast dish and, cryptically speaking, what the first four letters of 17-, 28-, 35-, and 43-Across are",1
7817,CRIEDARIVER,Bawled one's eyes out,1
7818,CROSSSWORDS,Engage in battle,2
7819,CURTAINCALL,Post-performance acknowledgment,1
7820,DANISHPRUNE,Withered one in Odense?,1
7821,DAPPERDURAN,Smartly dressed boxer Roberto?,1
7822,DEPOSITSLIP,Bank form,2
7823,DESKDRAWERS,Office worker's underwear?,1
7824,DIANAPRINCE,Alter ego of 52-Across,1
7825,DOCTORSFEEL,Part of a physical exam?,1
7826,DOUBLEFAULT,Tennis infraction that costs a point,1
7827,DRAWINGCARD,Audience attraction,1
7828,DREAMPOLICE,1979 Cheap Trick hit album,1
7829,DRYROTARIES,Traffic circles during a drought?,1
7830,DUTCHDOUBLE,Doppelganger in Den Haag?,1
7831,EATLIKEAPIG,Stuff oneself,1
7832,EDUCABLEGUY,One who can be trained?,1
7833,EEFFOCBREAK,Java time?,1
7834,ELLERYQUEEN,Fictional detective who's a board member?,1
7835,ESCAPESHAFT,Nickname for an elusive detective John?,1
7836,FACIALTONER,Smoothing skin care product with an inside voice?,1
7837,FENDERGUARD,Tejano singer Freddy's personal bouncer?,1
7838,FIDELCASTRO,Bay of Pigs figure,1
7839,FLOORLEADER,Congressional VIP,1
7840,FLOWERCHILD,'60s Haight-Ashbury denizen,1
7841,FOCUSGROUPS,Market researchers' feedback-givers,1
7842,FOOTLONGSUB,Twelve-inch boat?,1
