,answer,clue,couple_occurencies
24022,NIPANDTUCK,"Very close, as a competition",1
24023,NOTSOLONGA,Rather short note?,1
24024,OFTENTIMES,Regulars' newspaper?,1
24025,OHBYTHEWAY,And one more thing . . .,1
24026,OLGAKORBUT,Olympic gymnastics champ,1
24027,OLIVERREED,Gladiator actor,1
24028,ONESTHROAT,See 58 Across,1
24029,ONTHESKIDS,Facing ruin,1
24030,ORANGEBOWL,Florida football stadium,2
24031,ORANGEBOWL,New Year's Day event,2
24032,ORDERCOURT,Judge's exhortation,1
24033,ORNAMENTAL,Type of flower,1
24034,OTTOGRAHAM,NFL star of the '50s,1
24035,OUTOFSTYLE,No longer fashionable,1
24036,PACESETTER,One in front,1
24037,PALMSUNDAY,Pre-Easter date,1
24038,PALSYWALSY,Chummy,2
24039,PANFORGOLD,Do some prospecting,1
24040,PARCELPOST,Landowners' newspaper?,1
24041,PASSTHEHAT,Take up a collection,2
24042,PASTEURIZE,"Remove germs from, in a way",1
24043,PAYTHROUGH,"With 21 Across, get overcharged",1
24044,PEAJACKETS,Sailors' coats,1
24045,PEAJACKETS,Sailors' outerwear,1
24046,PENALPANEL,Parole board?,1
24047,PERFECTTEN,Gymnastics rarity,1
24048,PERIGILPIN,Frasier actress,1
24049,PICKAFIGHT,Provoke combat,1
24050,PILLOWTALK,Day/Hudson film,2
24051,PINKSALMON,Popular seafood,1
24052,PIPEDREAMS,Fantastic notions,5
24053,PITCHATENT,Set up shelter in camp,1
24054,PITCHFORKS,Farm tools,1
24055,PLACECARDS,Hostess' need,1
24056,PLAYBYPLAY,Sportscaster's forte,1
24057,POPCONCERT,Elton John tour offering,1
24058,PORTRAYING,As,1
24059,POUNDABEAT,Do a street cop's job,1
24060,PUNKROCKER,Certain '70s musician,1
24061,QUITETASTY,Delicious!,1
24062,QUIZTAKERS,"Surprised students, perhaps",1
24063,RACEHORSES,Cougar II and Gallant Fox,1
24064,RAPSESSION,Informal chat,3
24065,RATATATTAT,Knocking sound,5
24066,RATATATTAT,Woodpecker's signature,1
24067,RAYWALSTON,Picket Fences Emmy winner,1
24068,REDBUTTONS,Sayonara Oscar-winner,1
24069,REDSKELTON,I Dood It star,1
24070,REDSNAPPER,Popular seafood,1
24071,REGALLAGER,Beer fit for a king?,1
24072,RENOVATORS,"Carpenters, at times",1
24073,RESILIENCE,Buoyancy,3
24074,RICHIERICH,Macaulay Culkin role,1
24075,RIDINGCROP,Equestrian accessory,1
24076,RINGOSTARR,Beatles drummer,1
24077,ROADRUNNER,Coyote's nemesis,1
24078,ROCKGARDEN,Botanist's arrangement,1
24079,ROCKOFAGES,Well-known hymn,2
24080,ROGEREBERT,Film critic of TV,1
24081,ROLLINGPIN,Kitchen tool,1
24082,ROOKOFAGES,Ancient black bird?,1
24083,ROYALFLUSH,Poker rarity,1
24084,RUBYKEELER,42nd Street star,1
24085,RUMRUNNING,Type of smuggling,1
24086,SABERTOOTH,Extinct tiger,1
24087,SALLYFIELD,"Norma Rae and ""Places in the Heart""",2
24088,SANDCASTLE,Beach building,1
24089,SAYTHEWORD,Give the go-ahead,2
24090,SCIFINOVEL,Asimov offering,1
24091,SCOTTSDALE,Phoenix suburb,1
24092,SEAANEMONE,Tentacled marine animal,1
24093,SEETHROUGH,Transparent,3
24094,SENATEPAGE,D.C. messenger,1
24095,SETSFOOTIN,Enters,3
24096,SETTINGSUN,Jewelers' newspaper?,1
24097,SHELLSTEAK,Butcher-shop buy,2
24098,SHIFTSWING,Golf pro's advice?,1
24099,SHOTPUTTER,"Decathlete, at times",3
24100,SIDEBYSIDE,Juxtaposed,3
24101,SIDEOFBEEF,Punching bag for Rocky,1
24102,SILVERBACK,Gorilla leader,1
24103,SILVERSTAR,Runners-ups' newspaper?,1
24104,SINGINRAIN,Gene Kelly film,1
24105,SKIRTSTEAK,Chophouse offering,3
24106,SMALLSCALE,Of limited extent,1
24107,SMARTMARTS,Science toy stores?,1
24108,SMOKERINGS,Glen Gray theme,1
24109,SMOKESTACK,Factory tower,1
24110,SNAKEGRASS,Treacherous one,1
24111,SOCKITTOME,Laugh-In catchphrase,3
24112,SPACECRAFT,Independence Day target,1
24113,SPEAKERKEY,Woodwind sound control,1
24114,SPEARHEADS,"Leads, as an attack",1
24115,SPIKEJONES,Zany bandleader,1
24116,SPOONERISM,May I sew you to a sheet? is one,1
24117,SPOONERISM,Exchange of letters,1
24118,STALETALES,Same old stories?,1
24119,STANLEYCUP,Hockey prize,2
24120,STARSTRUCK,Entranced by famous people,1
24121,STAYATHOME,Like some parents,5
24122,STREETWISE,Savvy,2
24123,STRIKEOUTS,"K's, to Mays",1
24124,STRIKEOUTS,Pitcher's stats,1
24125,STRONGHOLD,Fortress,2
24126,SUBSTITUTE,Fill in (for),1
24127,SUGARCOATS,Makes more pleasant,1
24128,SUPERPOWER,"X-ray vision, e.g.",1
24129,SUPERSONIC,Seattle hoopster,1
24130,SUPPERMIME,Entertainment at dinner?,1
24131,SWEEPSWEEK,TV ratings period,2
24132,SWIMMINGLY,With great success,2
24133,SWINGSHIFT,Four-to-midnight duty,2
24134,SWINGSHIFT,Four-to-midnight group,1
24135,SWISSSTEAK,Beef dish,1
24136,TACKLEAJOB,Get down to work,1
24137,TARGETDATE,Flexible deadline,2
24138,TELESCOPIC,Farseeing,1
24139,THEMOTIONS,Go through __,1
24140,THIRTYDOWN,What this is,1
24141,THREADBARE,"Ragged, as a garment",3
24142,TIGERWOODS,2000 British Open champ,1
24143,TIMEWARNER,Conglomerate created in 1990,1
24144,TIPPECANOE,Indiana river,1
24145,TOLLBRIDGE,"The Golden Gate, for one",1
24146,TOSSASALAD,Prepare greens for dinner,1
24147,TOUCHANDGO,Precarious,6
24148,TOUGHITOUT,Hang in there,2
24149,TOURNIQUET,Twisty bandage,1
24150,TRACECRATE,Memo to a UPS investigator?,1
24151,TRIPHAMMER,Pounding machine part,1
24152,TRIPLICATE,Bureaucrat's paper,1
24153,TRUSTBRAIN,Puzzle solving's advice?,1
24154,ULTRASOUND,Medical diagnostic technique,1
24155,UNGRACIOUS,Like a sore loser,1
24156,UNSTARCHED,Not at all stiff,1
24157,UNTALENTED,Hardly ready for prime time,1
24158,VACUUMPACK,"Seal, as some vegetables",1
24159,VALPARAISO,Chilean seaport,1
24160,WADINGPOOL,Backyard setup,1
24161,WATCHTOWER,Sentinel's perch,1
24162,WHEREWOULD,Part 3 of question,1
24163,WHEREWOULD,Part 3 of quip,1
24164,WITTICISMS,Marx remarks,1
24165,WOOLGATHER,Indulge in idle fancies,1
24166,WRAPARTIST,December temp?,1
24167,WRESTAREAS,Prime places for takeovers?,1
24168,YESTERYEAR,Not too long ago,1
24169,ACROPHOBIA,Skydiving impediment,1
24170,ADIRONDACK,Style of outdoor chair,1
24171,ADJUSTABLE,Like seat belts,1
24172,ADMITTANCE,Entree,1
24173,AGOODNIGHT,"Happy Christmas to all, and to all __",1
24174,ALARMCLOCK,Waker-upper,4
24175,ALLTHETIME,Often,1
24176,ALMAMATERS,School songs,1
24177,ALTOGETHER,Everything considered,1
24178,APOTSHOTAT,Take __ (snipe),1
24179,APPLESAUCE,TV dinner dessert,1
24180,AREASONFOR,Give __ (justify),1
24181,ARLENEDAHL,Lorenzo Lamas' mom,2
24182,ARMSLENGTH,Avoider's distance?,1
24183,ARTNOUVEAU,Turn-of-the-century decor,1
24184,ASSECURITY,Give __ (deposit),1
24185,ASTROSTURF,Houston neighborhood?,1
24186,AUDIOTAPES,Wiretap output,1
24187,AUDITIONED,Tried out,3
24188,AVAGARDNER,Show Boat actress,1
24189,BABBLINGON,Talking nonstop,1
24190,BANDLEADER,"Ricky Ricardo, e.g.",1
24191,BARRYMORSE,"Janssen's pursuer on ""The Fugitive""",1
24192,BATMITZVAH,Synagogue event,1
24193,BELLAABZUG,Former New York congresswoman,1
24194,BIBLICISTS,Certain religious scholars,1
24195,BIGAPATITE,Trencherman's pride?,1
24196,BILLOFFARE,Restaurant menu,1
24197,BLACKOLIVE,Salad morsel,1
24198,BLOCKPARTY,Neighborhood summer event,1
24199,BLUEPERIOD,Picasso's melancholy phase,1
24200,BOBBYSOXER,'40s teen girl,1
24201,BOBSLEDDER,Winter Olympian,1
24202,BOLSHOIBET,Wager on Nureyev?,1
24203,BOOBOOBEAR,Yogi's cartoon buddy,1
24204,BOTTLENECK,Traffic jam,4
24205,BOTTOMLINE,Net result,1
24206,BRANFLAKES,Fiber-rich fare,1
24207,BRASSTACKS,The essentials,1
24208,BREAKBRAKE,Damage a car part,1
24209,BROOKTROUT,Kind of game fish,1
24210,BROOMSTICK,Witch craft?,2
24211,BRUSHASIDE,Ignore,2
24212,BULLDOZERS,Earthmovers,1
24213,BULLHEADED,Very stubborn,1
24214,BUMPERCROP,Rich harvest,1
24215,BYANDLARGE,Everything considered,1
24216,BYITSMOVIE,End of quip,1
24217,BYSURPRISE,Take __ (startle),1
24218,CADDYSHACK,Club house?,1
24219,CALICOCATS,Colorful felines,1
24220,CALICOCATS,Three-color pets,1
24221,CANTALOUPE,Summer fruit,1
24222,CATHYRIGBY,American gymnast,1
24223,CHAINSTORE,Mall tenant,1
24224,CHECKPOINT,Place for passport inspections,1
24225,CHESAPEAKE,Virginia city,1
24226,CHICKENOUT,Get cold feet,5
24227,CHUCKROAST,Supermarket buy,1
24228,CINDERELLA,Prince Charming's love,1
24229,CLOVEHITCH,Type of knot,1
24230,COLDEXPAND,Shiner application?,1
24231,COLDSHOWER,Unfriendly reception,1
24232,COLLEGIATE,NCAA member?,1
24233,COMICACTOR,Occupation of 66 Across,1
24234,COMICSTRIP,Stand-up's tour,1
24235,COMPACTORS,Kitchen appliances,1
24236,COMPARISON,"Ratio, essentially",1
24237,CORNUCOPIA,Symbol of abundance,1
24238,COTTONBELT,Much of the Southeast,1
24239,COTTONTAIL,Pal of Flopsy and Mopsy,1
24240,CRATERLAKE,Oregon National Park,1
24241,CRIMESCENE,Law & Order set,1
24242,CUBESTEAKS,Tenderized cuts of beef,1
24243,DANAYKROYD,Ghostbusters star,1
24244,DASCOWBOYS,German gauchos?,1
24245,DAYDREAMER,One who woolgathers,1
24246,DEPENDABLE,Reliable,1
24247,DESTROYERS,Fleet components,1
24248,DIMPLEDCDS,Defective music?,1
24249,DIVEBOMBER,Attack plane,1
24250,DOGCATCHER,Civil servant of a sort,1
24251,DOLLARDAYS,Store sale gimmick,1
24252,DOUBLEAXEL,Basic skating move,1
24253,DRAINPIPES,Water conduits,1
24254,DRAINSPOUT,Rain gutter ender,1
24255,DREADLOCKS,Rasta's do,1
24256,DRIVENSNOW,Epitome of purity,1
24257,EASTERNERS,Yanks,1
24258,EASYONTHEI,Attractive?,1
24259,ECONOMICAL,A good value,1
24260,EDNAFERBER,Show Boat author,2
24261,EIGHTTRACK,Obsolete tape format,1
24262,ELIEWIESEL,Peace Nobelist,1
24263,ELKESOMMER,The Prize actress,1
24264,ENCROACHED,Went past the barrier,1
24265,ENDANGERED,Like some species,2
24266,ENUMERABLE,Capable of being counted,1
24267,ESSAYTESTS,Blue-book contents,1
24268,EXASPERATE,Cause impatience,1
24269,FAIRHAIRED,Blonde,2
24270,FALLBACKON,Turn to for help,1
24271,FALLINLOVE,See 21 Across,1
24272,FASTBREAKS,Court maneuvers,1
24273,FILIBUSTER,Senate delayer,1
24274,FINGERFOOD,Party munchies,2
24275,FIXEDLUNCH,"Made a sandwich, maybe",1
24276,FLAPDOODLE,Foolish talk,1
24277,FLASHCARDS,Learning method,1
24278,FLYBYNIGHT,Shady,2
24279,FOOTBRIDGE,Way across the highway,1
24280,FORECASTLE,Upper deck near the bow,1
24281,FORGEAHEAD,Proceed boldly,1
24282,FORGRANITE,How some things are taken?,1
24283,FORGRANTED,Take __ (assume),2
24284,FOURQUARTZ,Gallon?,1
24285,FRAMEHOUSE,Levitt specialty,1
24286,FRANCHISEE,Certain shop owner,1
24287,FREEREINTO,Give __ (indulge),1
24288,FUZZBUSTER,Radar detector,2
24289,GAMMAMOSES,Painter for three decades after age 70?,1
24290,GARAGESALE,Neighborhood bargain source,1
24291,GARDENHOSE,Coil in the shed,1
24292,GARYPLAYER,Golfer from South Africa,1
24293,GAVENOTICE,Resigned,1
24294,GEORGERAFT,Tough guy of '30s films,1
24295,GETSKUNKED,Lose badly,1
24296,GETUPANDGO,PEP,1
24297,GINGERSNAP,Rogers' beauty rest?,1
24298,GNEISSSHOT,Poolroom praise?,1
24299,GOFORBROKE,Try as hard as possible,1
24300,GOLDILOCKS,Porridge sampler,1
24301,GOLDPLATED,"Coated, as some jewelry",1
24302,GOODADVICE,Start of a quip,1
24303,GOODFRIDAY,Observance during Lent,1
24304,GOROCKABYE,Doze off,1
24305,GRADEAMILK,. . . at a dairy,1
24306,GREATGRATE,Terrific metal frame,1
24307,GREATLAKES,"Michigan, Superior, etc.",1
24308,HACKWILSON,Hall of Fame slugger,1
24309,HAILCAESAR,Greeting at the Forum,1
24310,HAILEDFROM,Was born in,1
24311,HAILSTONES,Destructive fall,1
24312,HAMMERAWAY,"Persist, like a carpenter?",1
24313,HARDLYEVER,Seldom,1
24314,HARRYJAMES,'40s trumpeter/bandleader,1
24315,HAVEAHEART,Care,1
24316,HEARTHINGS,Frequent the grapevine,1
24317,HIGHMINDED,"Honest, like an astronaut?",1
24318,HIGHROLLER,Big spender,1
24319,HIGHTAILIT,Leave quickly,1
24320,HISDIMPLES,__ how merry . . .,1
24321,HITPAYDIRT,Struck oil,1
24322,HITRECORDS,Hot stuff,3
24323,HITTHESACK,Turn in for the night,4
24324,HITTHESILK,Bail out,1
24325,HIYOSILVER,Lone Ranger's shout,1
24326,HOLYTERROR,Brat,1
24327,HOMEOWNERS,Lawn mowers,1
24328,HORSESHOES,Backyard game,4
24329,HOUSEPLANT,Windowsill sight,1
24330,ICEBREAKER,Arctic ship,2
24331,ICEBREAKER,Party conversation starter,1
24332,IDODECLARE,Southern belle's expression,1
24333,IMAGEMAKER,PR person,2
24334,INSUMTOTAL,Everything considered,1
24335,IWITNESSES,Testifiers?,1
24336,JOEFRAZIER,'70s heavyweight champ,1
24337,JULYFOURTH,Time to celebrate,1
24338,JUMPSTARTS,Enlivens,1
24339,JUSTAPINCH,Little bit,1
24340,JUSTPEACHY,Sarcastic rejoinder,1
24341,KAPPACCINO,Espresso for ten?,1
24342,KASINKNAVE,Unhelpful mnemonic,1
24343,KEEPSANION,Oversees?,1
24344,KEEPTRYING,"Persist, like a judge?",1
24345,LABORATORY,Place for experiments,1
24346,LABORUNION,Organized group,1
24347,LARGEMOUTH,Type of bass,3
24348,LARGEPRINT,Like some eye-friendly books,1
24349,LARRYPARKS,The Jolson Story star,1
24350,LEFTHANDER,Southpaw,6
24351,LEGPULLERS,Kidders,1
24352,LEMONRISES,Candy-store buy?,1
24353,LEONSPINKS,'70s heavyweight champ,1
24354,LESTROYENS,Epic Berlioz work,1
24355,LIAMNEESON,Schindler's List star,1
24356,LIFESTYLES,Ways to be,1
24357,LIGHTHORSE,Not so surprising a candidate?,1
24358,LINESWOMAN,Actress?,1
24359,LIVERYCABS,Some hired vehicles,1
24360,LOCALSTOPS,What expresses skip,1
24361,LOCUSTTREE,Durable wood source,1
24362,LONERANGER,Tonto's partner,1
24363,LONGISLAND,Where Brooklyn is,1
24364,LONGJUMPER,Track-and-field athlete,1
24365,LONGLEGGED,Flamingolike,1
24366,LOUISVILLE,Churchill Downs city,1
24367,LOVEAPPLES,"Tomatoes, once",1
24368,LUNCHROOMS,Schools' gathering places,1
24369,MACADAMIAS,Hawaiian nuts,1
24370,MAKETRACKS,Leave quickly,4
24371,MAPLELEAFS,Toronto team,2
24372,MICAJORDAN,Hoops superstar?,1
24373,MIKEFRIGHT,Speaker's dread,1
24374,MILLAROUND,Stroll aimlessly,1
24375,MINCEWORDS,Equivocate,1
24376,MINUTEMAID,Tropicana competitor,3
24377,MISBEHAVER,Punishment catcher,1
24378,MOBILEHOME,Recreational vehicle,1
24379,MODELTRAIN,Hobbyist's collectible,1
24380,MOLTENLAVA,Hot stuff,5
24381,MOMSSPOUSE,POP,1
24382,NAILPOLISH,Item in a purse,1
24383,NATIVESOIL,Mother country,1
24384,NETPROFITS,What's left after costs,1
24385,NINETOFIVE,Parton song,1
24386,OCEANFLOOR,Bottom-feeder's milieu,1
24387,ODDCOUPLES,Mismatches,1
24388,OFFTHEBEAM,"Incorrect, in a way",1
24389,OFFTHEHOOK,Out of trouble,1
24390,ONTHELEVEL,"Honest, like a carpenter?",1
24391,ONTHEWHOLE,Everything considered,1
24392,ORANGEBOWL,Florida football venue,2
24393,OREAIRPORT,Where bauxite is sent?,1
24394,OUTLETMALL,Shopping mecca,1
24395,OVERCHARGE,Bilk,1
24396,OVERCHARGE,Invoice error,1
24397,OVERSHADOW,Dwarf by comparison,1
24398,OXFORDGRAY,Neutral color,1
24399,OZONELAYER,Ecological concern,1
24400,PALESTRINA,Renaissance composer,1
24401,PAPERTRAIL,Documentation,1
24402,PARROTFISH,Brightly colored swimmer,1
24403,PASINPSALM,Unhelpful mnemonic,1
24404,PASSEDBALL,Turned down an invitation?,1
24405,PASTEBOARD,Thin backing,1
24406,PAYTHERENT,Provide an adequate living,1
24407,PIGEONTOED,Having feet turned inward,1
24408,PILEDRIVER,Construction site machine,1
24409,PINTOBEANS,Chili ingredient,1
24410,PLAYGROUND,Theatre?,1
24411,PLAYPOSSUM,Feign sleep,3
24412,PLAYWRIGHT,Occupation of 17 Across,1
24413,PLEASUREIN,Take __ (enjoy),1
24414,PLUGUGLIES,Tough customers,1
24415,PLUNGEINTO,Take on enthusiastically,1
24416,POACHEDEGG,Breakfast choice,1
24417,POINTGUARD,Certain hoopster,1
24418,POKERFACED,Showing no emotion,1
24419,POOHPOOHED,Expressed contempt for,1
24420,PORKPIEHAT,Snap-brimmed topper,2
24421,PRICEQUOTE,Salesman's estimate,1
24422,PROMPTBOOK,Stage manager's script,1
24423,PULLMANCAR,Railroad sleeping accommodation,1
24424,PUTUPAHOWL,Bellyache,1
24425,QUACKGRASS,Garden weed,1
24426,QUICKBREAD,"Rolls, muffins, etc.",1
24427,RACEHORSES,. . . on these,1
24428,RAGGEDYANN,Redheaded dolly,1
24429,RAINBARREL,Water catcher,2
24430,RAINFOREST,Environmentalist's concern,2
24431,RAISINBRAN,Breakfast bowlful,1
24432,RAMSHACKLE,Rickety,5
24433,REASSIGNED,Transferred,1
24434,REDHERRING,Mystery writer's favorite appetizer?,1
24435,REMARKABLE,Out of the ordinary,1
24436,REMINISCED,Indulged in nostalgia,1
24437,REMODELERS,Home improvement squad,1
24438,REPORTCARD,Student's grade listing,1
24439,RETAILMALL,Buyer's mecca,1
24440,REVELATION,Discovery,1
24441,RHUBARBPIE,Umpire's favorite dessert?,2
24442,RIGHTCROSS,Boxer's punch,1
24443,RIPSNORTER,Guffaw cause,1
24444,RIVERHORSE,"What ""hippopotamus"" literally means",1
24445,ROADRUNNER,Desert denizen,1
24446,ROADTORUIN,Impending disaster,1
24447,ROTISSERIE,Kitchen device,1
24448,RUALLRIGHT,Question after a spill?,1
24449,SANDALWOOD,Fragrant evergreen,3
24450,SANDALWOOD,Incense fragrance,2
24451,SANQUENTIN,Bogart prison film of '37,1
24452,SAQUESTION,Part of a history test?,1
24453,SCHOOLROOM,Place to learn,1
24454,SCOREBOARD,Conductor's stand?,1
24455,SECONDBASE,Corner of the diamond,1
24456,SECONDCOAT,PAINTER,1
24457,SEEINGITOI,Agreeing?,1
24458,SEMITROPIC,Like Paraguay's climate,1
24459,SENATESEAT,One of 100 on the Hill,3
24460,SHALESTEAK,Butcher-shop buy?,1
24461,SHEEPSEYES,Amorous glances,1
24462,SHEEPSHANK,Type of knot,1
24463,SHEETOFICE,Driving hazard,1
24464,SHOESTRING,"Tight budget, so to speak",1
24465,SHOOFLYPIE,Dessert made from molasses,1
24466,SHORTENING,Pie baker's need,1
24467,SHOUTEDOUT,Became very vocal,1
24468,SIAMESECAT,"Chocolate point, e.g.",1
24469,SIGNATURES,John Hancocks,2
24470,SILKSCREEN,Printmaking technique,1
24471,SKINNYDIPS,Swims sans suit,1
24472,SLIMCHANCE,Unlikelihood,1
24473,SLIPSTREAM,Propeller backwash,1
24474,SOCKDRAWER,Spot for anklets,1
24475,SOLENOIDAL,Of a conductor,1
24476,SOLIDSTATE,Like some amplifiers,1
24477,SOLOFLIGHT,Lindbergh's '27 feat,1
24478,SOURGRAPES,Sore loser's remarks,2
24479,SPACECADET,Flaky sort,4
24480,SPARETIRES,Autos' emergency replacements,3
24481,SPRINGLIKE,Like some February days,1
24482,SQUIRRELLY,Eccentric,1
24483,STABLEBOYS,Grooms,1
24484,STAGECOACH,Director?,2
24485,STEALSTEEL,Abscond with metal,1
24486,STEPSTOOLS,Kitchen ladders,1
24487,STOLENBASE,Foul play at the ammonia factory?,1
24488,STOLENCARS,Hot stuff,3
24489,STRAPPEDON,"Attached, as a holster",1
24490,STRAWPOLLS,Campaign expenses,1
24491,STREAMLINE,"Make more efficient, perhaps",1
24492,STYPUDDING,Dessert for Miss Piggy?,1
24493,SUGARBEETS,White-rooted vegetables,1
24494,SUGARPLUMS,While visions of __ . . .,1
24495,SUMMERTIME,Gershwin song,2
24496,SWEETSUITE,Charming musical piece,1
24497,SWEETTOOTH,Certain craving,3
24498,SWINGMUSIC,Benny Goodman's genre,1
24499,TAKETHERAP,Accept blame,3
24500,TEASERRATE,Bank come-on,1
24501,TERRYCLOTH,Towel material,2
24502,THEACADEMY,Up __ (1980 film),1
24503,THECHIMNEY,The stockings were hung by __ . . .,1
24504,THEGOAHEAD,Give __ (okay),1
24505,THERIVIERA,Vacation spot,1
24506,THIRDRAILS,Hot stuff,1
24507,THUMBSCREW,Tightening gadget,1
24508,TILTAWHIRL,Amusement park ride,1
24509,TIMBERLINE,Tree-growth limit,1
24510,TIMBERWOLF,Wild canine,1
24511,TINLIZZIES,Antique wheels,1
24512,TIPPECANOE,President Harrison's nickname,2
24513,TOOLANDDIE,Type of machine shop,1
24514,TOONESEARS,Up __ (overwhelmed with work),1
24515,TOPBANANAS,. . . in a vaudeville show,1
24516,TOPBILLING,The star gets it,1
24517,TRAPSHOOTS,Does some target practice,1
24518,TUMBLEWEED,Peregrinating plant,1
24519,TUMBLEWEED,Rolling plant,1
24520,TURCOCOURT,Where a pasha lives?,1
24521,TURTLEDOVE,Christmas gift of song,1
24522,TWINSGIRLS,Minnesota cheerleaders?,1
24523,UNIONLABEL,ILGWU tag,1
24524,UNWAVERING,Reliable,1
24525,UPTHECREEK,In trouble,5
24526,USTREASURY,Green house?,1
24527,UTECUISINE,Southwestern fare?,1
24528,VANITYFAIR,Novel of 1848,1
24529,VERDIDRIVE,Where an opera singer lives?,1
24530,VOODOODOLL,Figurine for the vengeful,1
24531,WAFFLEIRON,Kitchen appliance,4
24532,WARMTURKEY,Not-so-sudden quitting?,1
24533,WATERCOLOR,Aquarelle,1
24534,WAXEDPAPER,Sandwich holder,1
24535,WHITEGLOVE,Kind of barracks inspection,1
24536,WHYDOFOOLS,"With 51 Across, musical question of '56",1
24537,WILLYNILLY,Any old way,1
24538,WINDOWSASH,CARPENTER,1
24539,WINDOWSHOP,Browse outdoors,1
24540,WISHYWASHY,Irresolute,3
24541,WITCHHAZEL,Barbershop liniment,2
24542,WRISTWATCH,Common accessory,2
24543,ACEBANDAGE,Sprain wrap,1
24544,ADAMSAPPLE,Lump in some throats,1
24545,AEROSOLCAN,Air-freshener holder,1
24546,AGENTAGENT,Certain spy?,1
24547,ALARMCLOCK,. . . on your night table,1
24548,ALLANADALE,Friend of 20 Across,1
24549,ALLSHOOKUP,The surprised seismologist was __,1
24550,ALOTOFBUNK,Baloney,1
24551,ANNABELLEE,"Girl in ""a kingdom by the sea""",1
24552,ANTEBELLUM,Pre-Civil War,1
24553,ARCHESOVER,"Bends, as a heavy bough",1
24554,AREWRITEON,AUTHORS __,1
24555,AREYOUOKAY,Solicitous query,1
24556,ARMOREDCAR,. . . to the bank,1
24557,ASSEMBLAGE,Meeting,1
24558,ASSESSMENT,Fine,1
24559,ATAGROCERY,Part 2 of message,1
24560,ATALLTIMES,Without exception,1
24561,ATLONGLAST,Finally,3
24562,ATRULYWELL,Part 2 of quip,1
24563,AVAGARDNER,Ex of Sinatra and Rooney,1
24564,AXETOGRIND,Grudge,1
24565,BABYBOOMER,Gen X-er's parent,1
24566,BACKBURNER,Where things may simmer,1
24567,BALDERDASH,Baloney,3
24568,BAZOOKAJOE,Gum guy,1
24569,BEATHOMEIN,Feel comfortable doing,1
24570,BEEFEDITUP,Made something stronger,1
24571,BEPREPARED,Scout motto,1
24572,BETTERHALF,"Spouse, so to speak",1
24573,BETTYWHITE,The Golden Girls star,2
24574,BFLATMINOR,Tough key for a pianist,1
24575,BILLANDCOO,What sweethearts do,1
24576,BLACKBEARD,Memorable pirate,1
24577,BLANKCHECK,Freedom of action,1
24578,BLANKVERSE,Unrhymed poetry,2
24579,BLITZKRIEG,All-out attack,2
24580,BLUEBOTTLE,Iridescent fly,1
24581,BLUERIBBON,First-place award,1
24582,BLUSHINGLY,Showing embarrassment,1
24583,BOBBYSHORT,"Self-described ""saloon singer""",1
24584,BOBNEWHART,Suzanne Pleshette's TV hubby,1
24585,BOILEDOVER,The chef __,1
24586,BOULDERDAM,It was renamed for Herbert Hoover,3
24587,BOWLEDOVER,The surprised kegler was __,1
24588,BOXINGRING,Bout site,1
24589,BRAINSTORM,Bright idea,3
24590,BREADSTICK,Trattoria munchie,1
24591,BREAKLOOSE,Escape,3
24592,BROWNBELTS,Karate awards,1
24593,BRUSHEDOFF,Rebuffed,1
24594,BUTTERBALL,Turkey name,1
24595,BUTTERBALL,Turkey type,4
24596,BUTTERMILK,Dairy-case container,1
24597,CALFLENGTH,"Like a midiskirt, perhaps",1
24598,CANBESUITE,HOTELIERS __,1
24599,CANOFWORMS,Proverbial problem,1
24600,CANVASBACK,Type of duck,1
24601,CANVASBACK,Wild duck,1
24602,CANVASSERS,They conduct polls,1
24603,CARLOPONTI,The Cassandra Crossing producer,1
24604,CAROLEKING,Sweet Seasons singer,1
24605,CATCHACOLD,Get the sniffles,1
24606,CENTERFOLD,"Magazine middle, maybe",2
24607,CHANGELING,Markedly altered,1
24608,CHARLESTON,'20s dance,1
24609,CHATTERBOX,Gabber,1
24610,CHATTERBOX,Motormouth,4
24611,CHICKENRUN,Animated film of 2000,1
24612,CHUCKBERRY,Sweet Little Sixteen singer,1
24613,CHUNKLIGHT,Type of tuna,1
24614,CLEANSWEEP,Overwhelming victory,2
24615,CLOVEHITCH,Line-securing knot,1
24616,COLDTURKEY,Extreme way to break a habit,1
24617,COLLARSTUD,Decorative fastener,1
24618,COMBATBOOT,Military footwear,1
24619,COMEAROUND,Change one's opinion,2
24620,COMICSTRIP,"Blondie or ""Dick Tracy""",1
24621,COPACABANA,Rio de Janeiro beach,2
24622,COPYEDITOR,Magazine worker,1
24623,COTTONTAIL,Rabbit feature,1
24624,COUGHSYRUP,Medicine-chest bottle,1
24625,COUNTTOTEN,Whoa!,1
24626,COUNTYSEAT,Certain administrative locale,1
24627,CREWNECKED,Like some sweaters,2
24628,CROPDUSTER,North by Northwest menace,1
24629,CROSSCROSS,Betrayal?,1
24630,CRUISELINE,Carrier to the Caribbean,1
24631,CURRYFAVOR,Be a toady,1
24632,CUTFLOWERS,Vase contents,1
24633,DAISYWHEEL,Computer-printer element,1
24634,DANNYOCEAN,2001 George Clooney role,1
24635,DEEPROOTED,Fixed,1
24636,DEERHUNTER,"1978 De Niro film, with ""The""",1
24637,DELINQUENT,In arrears,1
24638,DELIVERIES,Gopher work,1
24639,DINETTESET,Apartment furniture,2
24640,DISDAINING,Contemptuous,1
24641,DISPORTING,At play,1
24642,DIVEBOMBER,Kind of warplane,1
