,answer,clue,couple_occurencies
5452,TALKOFTHETOWN,Latest buzz,1
5453,THESIXTHTENSE,BOY SEES PLUPERFECT?,1
5454,THEWIZARDOFOY,KVETCH TRIES TO FIND HER WAY HOME?,1
5455,THEYOLKISONME,Egg-on-one's-face saying?,1
5456,THEYREGRRREAT,Morning product exclamation,1
5457,THROWATANTRUM,Lose it,3
5458,THROWTANTRUMS,Primadonna principle #6,1
5459,TIDIEDTHEKNOT,Made a neater bowline?,1
5460,TONGUETWISTER,Peter Piper... is one,1
5461,TONGUETWISTER,"Soldier's shoulders, for one",1
5462,TOUGHDECISION,Callous conclusion?,1
5463,TRACEELEMENTS,Outline hydrogen atoms?,1
5464,TRADEDEADLINE,Latest date on which player swaps are allowed,1
5465,TRAININGPANTS,Part of a tot's potty experience,1
5466,TRIOSWITHLOVE,1967 song about romantic threesomes?,1
5467,TRUEFALSETEST,It has just two answers,1
5468,UNPAIDBILLION,Part of the national debt?,1
5469,VICIOUSCIRCLE,Cruel coterie?,1
5470,VIENNESETABLE,Wedding reception feature,1
5471,WESTSIDESTORE,GANGS RUMBLE AT LINCOLN CENTER MART?,1
5472,WHERESTHEBEEF,"Apt question re the first words of 20-, 34- and 40-Across",1
5473,WHERESTHEBEEF,Memorable fast-food ad question,2
5474,WHIRLWINDTOUR,Trip with many quick stops,1
5475,WHISKEYMAKERS,"Quip, part 2",1
5476,WHISTLEBLOWER,Rat,1
5477,WRITERSGRAMPS,Author's relative?,1
5478,XEROXOXYMORON,Original copy?,1
5479,YOUANDWHOELSE,Swaggerer's query,1
5480,YOUKNOWALASKA,Statement about a familiar state?,1
5481,ABSOLUTEPOWER,"Corruption cause, per Lord Acton (1997)",1
5482,AFTERAFASHION,Sort of,1
5483,ALLMYCHILDREN,Soap since 1970,1
5484,AMASSAFORTUNE,Succeed to the max,1
5485,AMATEURSTATUS,United States Golf Association rules subject,1
5486,ATLASSHRUGGED,20-Across novel,1
5487,BAGANDBAGGAGE,With all one's possessions,1
5488,BARELYPASSING,"Like a D, in school",1
5489,BARRENGROUNDS,Steppes and tundras,1
5490,BASTILLELABOR,Old French prison guards?,1
5491,BEASTOFBURDEN,"Yak, e.g.",3
5492,BELOWTHERADAR,Not to be discovered,1
5493,BENJAMINSPOCK,Pioneering child care author,1
5494,BEOVERTHEHILL,More of the quip,1
5495,BESOTTHERANCH,Spike punch at a Ponderosa picnic?,1
5496,BLOWOUTPRICES,Ambiguous ad at the tire store,1
5497,BOOKAFTERJOHN,Acts,1
5498,BRANDEODORANT,Grain that improves personal hygiene?,1
5499,BRAVENEWWHIRL,Revolutionary dance step?,1
5500,BREAKAPROMISE,Prove unfaithful,1
5501,BREAKERMORANT,1980 Australian antiwar film,1
5502,BRIGHTENEARLY,What summer days do in Alaska?,1
5503,BRILLIANTIDEA,Think tank highlight,1
5504,BRISKETOFBEEF,Meaty entree,1
5505,BUCKETBRIGADE,Low-tech firefighters,1
5506,BUFFALOHUNTER,"Bill Cody, e.g.",1
5507,BULLPROOFVEST,Matador's protection?,1
5508,BURNINGDESIRE,Intense craving,1
5509,BUTTERMONTANA,City known for dairy products?,1
5510,CANDYSTRIPPER,One hastily opening a chocolate bar?,1
5511,CARPETCLEANER,Eureka product,1
5512,CARRYTHETORCH,Welder's mandate?,1
5513,CHIDESOFMARCH,Early spring scoldings?,1
5514,CHIPPINGCLERK,Recordkeeper on the golf course?,1
5515,CHOPPINGSPREE,Lumberjack's binge?,1
5516,CHORALSURGERY,What church music directors perform?,1
5517,COCOONSKINCAP,Silk hat?,1
5518,COLLEGEMERGER,"19-, 34- or 39-Across?",1
5519,COMFORTANDJOY,Carol phrase,1
5520,COMINGDYNASTY,Future powerhouse?,1
5521,COMPLETEIDIOT,Numskull to the max,2
5522,COOKSTHEBOOKS,The chef...,1
5523,COPIERPROBLEM,JAM,1
5524,CRACKOFDAWSON,"Ad lib from a longtime ""Family Feud"" host?",1
5525,DAYSOFTHUNDER,1990 Tom Cruise racing film,1
5526,DIETARYFIBBER,One who lies to a nutritionist?,1
5527,DISHESTHEDIRT,Spreads rumors,1
5528,DOESSOMETHING,Acts,1
5529,DOWNTOTHEWIRE,With not a moment to spare,2
5530,DOWNWARDTREND,"Bull's concern, on Wall Street",1
5531,DOZENBUDDHISM,Discipline for juries?,1
5532,DRINKOFLIQUOR,SLUG,1
5533,DRSTRANGELOVE,Film with the character Brig. Gen. Jack T. Ripper,1
5534,DUSTINHOFFMAN,1979 and 1988,1
5535,EMPTYPROMISES,Campaign rhetoric items,1
5536,EXPRESSEDDUCK,Mallard mailed overnight?,1
5537,EXTENDEDSHEEP,Merino-dachshund hybrid?,1
5538,FACEINTHEHOLE,"Curious rabbit, maybe?",1
5539,FACTORFICTION,Editor's question,1
5540,FAIRANDSQUARE,Honestly,1
5541,FALLOUTEFFORT,Plan that involves bomb shelters?,1
5542,FANCYFOOTWORK,"Dancer's display, and this puzzle's title",1
5543,FANCYSCHMANCY,Who needs designer gowns?,1
5544,FIELDINGCALLS,Manning the phones,1
5545,FIVEFIVEOFIVE,"Cinco de Mayo, this year",1
5546,FLABBERGASTED,Shocked,2
5547,FLAGASCENSION,Raising a standard?,1
5548,FOURMOREYEARS,Re-election chant,1
5549,FRUITYFLAVORS,Wine reviewer's phrase,1
5550,GEEWHILLIKERS,Wow!,1
5551,GETTHEPICTURE,Photographer's mandate?,1
5552,GRANDILOQUENT,Like many stump speeches,1
5553,HEARTBREAKERS,Jilters (2001),1
5554,HERESTHETHING,29-Down catchphrase,1
5555,HIDDENMEANING,"Dream component, some say",1
5556,HOTDIGGITYDOG,Wow!,1
5557,ILLICITAFFAIR,Party for lawbreakers?,1
5558,INCOMEBRACKET,Tax return category,2
5559,ISAACBASHEVIS,Singer of stories,1
5560,JACKNICHOLSON,1975 and 1997,1
5561,JAYBIRDSTREET,"Locale in the 1958 hit ""Rockin' Robin""",1
5562,JOAQUINTHEDOG,Actor Phoenix as Scooby-Doo?,1
5563,JOSECANYOUSEE,"Am I in the way, Mr. Ferrer?",1
5564,JUXTAPOSITION,Closeness,1
5565,KINGOFTHEHILL,Undisputed champ,3
5566,LATENIGHTHOST,This puzzle's theme,1
5567,LEAANDPERRINS,Big name in Worcestershire sauce,1
5568,LEASESASINGER,Contracts to use sewing equipment,1
5569,LEATHERJACKET,West Side Story garb,1
5570,LIEOFTHEPARTY,Campaign propaganda?,1
5571,LOCHNARRATION,Duke professor's lecture on Scotland?,1
5572,LUTHERBURBANK,Immortal Santa Rosa horticulturalist,1
5573,MACADAMIANUTS,Edible seeds,1
5574,MASONFROMMARS,Alien bricklayer?,1
5575,MEADOWSOPRANO,Tony and Carmela's TV daughter,1
5576,MIDDLEAMERICA,"Just plain folks, and a hint to the central letters in 18-, 20-, 61- and 63-Across",1
5577,MIDDLEKINGDOM,It began with the 11th dynasty of ancient Egypt,1
5578,MISCELLANEOUS,"Puzzle theme suggested by the start of 20-, 25- and 40-Across",1
5579,MUDDLETHROUGH,Manage somehow,1
5580,NAIVEAMERICAN,Gullible Yank?,1
5581,NAMEONESPRICE,Make an offer,1
5582,NEUTRALCOLORS,Earth tones,1
5583,NINEHOLEROUND,Modest golf outing,1
5584,NUMBERONESEED,Tournament favorite,1
5585,PAOLOTHIRTEEN,Painter Veronese preceded by a dozen like-named siblings?,1
5586,PARTANDPARCEL,A necessary element,1
5587,PERFECTTENANT,Landlord's dream?,2
5588,PHOTONTORPEDO,Star Trek weapon,1
5589,PINGPONGTABLE,Rec room item,1
5590,PLACEADOWAGER,Find work for the wealthy socialite?,1
5591,PLANESPEAKING,This puzzle's title?,1
5592,PLANHOLLYWOOD,Design a movie district?,1
5593,PLATFORMSHOES,Footwear for political strategists?,1
5594,POWERFULPUNCH,SLUG,1
5595,PRIMARYSCHOOL,Place to learn pre-election routines?,1
5596,QUIETONTHESET,Director's admonition,2
5597,ROLLERCOASTER,Carnival thriller,1
5598,SAINTORSINNER,St. Peter's question,1
5599,SAYSAMOUTHFUL,Really nails the key point,1
5600,SCOTTHAMILTON,Landing It autobiographer,1
5601,SCRAMBLEDEGGS,"{I}Cackle fruit, wreck 'em",1
5602,SCREAMTHERAPY,Controversial neurosis treatment,1
5603,SECRETSERVICE,Low-profile group,1
5604,SECRETSOCIETY,"Yale's Skull and Bones, e.g.",1
5605,SELLONTHEIDEA,Soundly convince,1
5606,SEWINGMACHINE,Singer of seams,1
5607,SHADOWCABINET,"Advisory hopefuls, in British Parliament",1
5608,SHIRLEYTEMPLE,Ersatz cocktail,1
5609,SHREDDEDWHEAT,{I}Bailed hay,1
5610,SIGNALDELIGHT,"Grin, giggle or guffaw?",1
5611,SIXOCLOCKNEWS,Dinnertime TV fare,1
5612,SIXOCLOCKNEWS,Ross McElwee documentary about TV reporting,1
5613,SOAPOPERASTAR,"Susan Lucci, e.g.",1
5614,SOMELIKEITHOT,Possible title for this puzzle,1
5615,SONGOFSOLOMON,"With ""The,"" book after Ecclesiastes",1
5616,SPEAKSVOLUMES,Conveys significant information,1
5617,SPRINTERSRACE,___,1
5618,STANDUPCOMICS,Ones with routine deliveries,1
5619,STASHESMUSCAT,Hoards wine for a Red Sox bash?,1
5620,STEAMYFICTION,Erotica,1
5621,STREETCLOSING,"Fair consequence, maybe",1
5622,TACITAPPROVAL,"Winked agreement, say",1
5623,TAILGATEPARTY,Pregame festivity,1
5624,TASTEDETESTER,Eschewer of class and style?,1
5625,TAXESSCHMAXES,April 15th doesn't scare me,1
5626,TAXPAYERSTIER,[,1
5627,TELLSTHEWORLD,Lets everybody know,1
5628,THATBEINGSAID,Words of transition,1
5629,THEFIFTHOFMAY,Cinco de Mayo,1
5630,THELMAANDLUIS,Movie about actress Ritter teaming with pitcher Tiant?,1
5631,THEOTHERCHEEK,It may be turned,1
5632,THISGREATLAND,"The United States, in many a political speech",1
5633,THISISPERFECT,Gift recipient's remark,1
5634,THREETHOUSAND,Number of hits Roberto Clemente had in his career,1
5635,THUNDERSTRUCK,Shocked,1
5636,TOUGHROWTOHOE,Difficult going (for a gardener?),1
5637,TRACKANDFIELD,"Pole-vaulting, relay races, etc.",1
5638,UNDERTHETABLE,Not to be reported,1
5639,USEDCARDEALER,Blue Book consulter,1
5640,USNAVYSEALANT,Battleship coating?,1
5641,VEGGIEBURGERS,Ersatz meat,1
5642,VICTORYPARADE,Winning team's plaudit,1
5643,VILLAGEPEOPLE,In the Navy pop group,1
5644,VLADIMIRPUTIN,First Person autobiographer,1
5645,VSLASHVSLASHV,"Cinco de Mayo, MMV?",1
5646,WARRINGARMIES,Battling forces,1
5647,WEAKASAKITTEN,Really frail,2
5648,WOOLGATHERING,Party for sheep shearers?,1
5649,ZIGZAGPATTERN,Design on Charlie Brown's shirt,1
5650,ADAGEOFREASON,"Look before you leap, e.g.",1
5651,ADJOINTHECLUB,Border a private golf course?,1
5652,AFUGUEGOODMEN,Bach and others?,1
5653,ALTEREDSTATES,1980 William Hurt film,1
5654,AMORALSURGEON,Unscrupulous operator?,1
5655,ANYFUTUREINIT,End of the lament,1
5656,ARCHIEANDREWS,Comics character who is 65 years old this month (and whose friends are answers to asterisked clues),1
5657,ATONESWITSEND,Out of ideas,1
5658,AUTOBIOGRAPHY,Incomplete 89-Across work first published in 1791,1
5659,BACKINTHEUSSR,"First song on the Beatles' ""White Album""",1
5660,BAMBOOCURTAIN,Ideological barrier affected by Nixon's China visit,1
5661,BARRELCHESTED,Big and burly,2
5662,BARTOKSIMPSON,Homer's musical son?,1
5663,BASEBALLFIELD,DIAMOND,1
5664,BASEBALLSCORE,See 42-Across,1
5665,BEARTHEBURDEN,Take full responsibility,1
5666,BEATTHERAPPER,Outdo Eminem?,1
5667,BEOBLIGATEDTO,Owe,1
5668,BOOMERESIASON,1988 NFL MVP,1
5669,BUSYASABEAVER,Quite active,1
5670,CAFTANAMERICA,Marvel Comics superhero with a flowing garment?,1
5671,CANDIEDYAMMER,Sweet complaint?,1
5672,CAPITALLETTER,"Initial, usually",1
5673,CHOICESTAKEIT,"Quote, part 4",1
5674,COFFEEGROUNDS,Remains in the kitchen,1
5675,COMESACROPPER,"Fails, completely",1
5676,COMPACTCARTON,Box of cosmetics cases?,1
5677,COTTONDOCKERS,Popular Levi's slacks,1
5678,COUCHPOTATOES,Thanksgiving football watchers?,1
5679,CROSSINGGUARD,Traffic stopper,2
5680,CROSSTRAINING,Workplace efficiency aid,1
5681,CRUISECONTROL,Convenience for a long highway trip,1
5682,DEEPENTAXCUTS,Supply-sider's agenda item,1
5683,DEGRADESCHOOL,Malign a good education?,1
5684,DELHISANDWICH,Indian lunch?,1
5685,DELTAFORCEONE,"1999 commando rescue film subtitled ""The Lost Patrol""",1
5686,DEPORTSTANLEY,Expel a British explorer?,1
5687,DONOTPASSGOOK,Stop short of the ooze?,1
5688,ELECTRICLOCKE,Thrilling philosopher?,1
5689,EXCHANGERINGS,Say 57-Down,1
5690,FAMILIARFACES,People you recognize,2
5691,FARAWAYPLACES,Exotic destinations,2
5692,FEARSONESNEST,Is scared to go home?,1
5693,FEDUPUPTOHERE,Ready to throw in the towel?,1
5694,FOODPROCESSOR,Cyber-kitchen aid?,1
5695,FORTHEFUNOFIT,Just to have a good time,1
5696,FRATERNITYROE,Caviar at a keg party?,1
5697,GETTHEWORDOUT,"Advertise (and how 20-, 28- and 44-Across are created)",1
5698,GIVEMEACURING,Patient's plea?,1
5699,GIVEMEAMINUET,The stately dance is my preference,1
5700,GIVENOQUARTER,... as a miser?,1
5701,GOESKERFLOOEY,"Fails, suddenly",1
5702,GOURMETDINNER,Young-love present #2,1
5703,GOWITHTHEFLOE,Float down an Arctic river?,1
5704,GOWITHTHEWOLF,Support Casanova?,1
5705,GYMMEMBERSHIP,Mature-love present #1,1
5706,HALFMUSHROOMS,End of the order,1
5707,HEDGEONESBETS,Make a counterbalancing wager,1
5708,HERDMENTALITY,Title of this puzzle,1
5709,HEROICFEATHER,Larger-than-life quill?,1
5710,HIDDENCAMERAS,"Espionage devices, and what can be found in 20-, 28- and 43-Across",1
5711,HIGHLIGHTREEL,Sports show staple,2
5712,HISGIRLFRIDAY,Cary Grant film set in Chicago,2
5713,INFIELDHITHER,The diamond area over here?,1
5714,IRONCLADALIBI,It's guaranteed to exonerate,1
5715,IWANTEDTOEARN,Beginning of a freshman's lament,1
5716,JOBLESSCURATE,Priest without a parish?,1
5717,JUDGEREINHOLD,"Actor in ""Beverly Hills Cop"" films",1
5718,KIMONOMYHOUSE,Clooney hit about a flowing garment?,1
5719,LEWISANDCLARK,Explorers in a keelboat on the back of a 2004 1-Across,1
5720,LITTLERICHARD,Long Tall Sally singer,3
5721,LOSEYOURSHIRT,Go broke in Vegas,1
5722,LOVINGEMBRACE,Hug,1
5723,MAKEMELOOKFAT,End of the riddle's answer,1
5724,MASSAGEPARLOR,Place to be pampered,1
5725,MEANDMYSHADOW,Classic Dreyer/Jolson/Rose song,1
5726,MENTALLYGRILL,Interrogate telepathically?,1
5727,MENUCONSISTED,"Quote, part 2",1
5728,MILEAGEMARKER,Common highway sign,1
5729,MINIATUREFLOG,Harsh Munchkin punishment?,1
5730,MISSTENNESSEE,1947 Atlantic City 21-Down recipient,1
5731,MOLLYRINGWALD,Pretty in Pink actress,1
5732,MONITORLIZARD,Screen reptile?,1
5733,MOPUPUPSTAIRS,Do a top-flight job?,1
5734,MOTIONPICTURE,Film,2
5735,MRBUSINESSMAN,1968 Ray Stevens hit about working,1
5736,MULTIBRANCHEX,Breakfast cereal,1
5737,MUTUALDISLIKE,Aversion that goes both ways,1
5738,NATALIEMAINES,Outspoken Dixie Chicks singer,1
5739,NEVERCRYWOOLF,Advice to a writer to keep a stiff upper lip?,1
5740,NINENINETYTWO,Half-priced George Orwell classic?,1
5741,NOTFOROVENUSE,Serving dish warning,1
5742,NOTHINGBUTTER,Insignificant spread?,1
5743,NYLONNUISANCE,See 42-Across,1
5744,OBLIQUEENGELS,Hard-to-follow philosopher?,1
5745,OFFICIALLABEL,"Trademark, e.g.",1
5746,ONELARGEPIZZA,Start of a ristorante order for the family,1
5747,ORELHYGIENIST,Russian health expert?,1
5748,PAIROFCRUSHES,"Love triangle feature, maybe",1
5749,PARISIANWATER,Eau,1
5750,PARKINGFAMINE,No spaces available condition?,1
5751,PEANUTGALLERY,Not exactly luxury boxes,1
5752,PENNYMARSHALL,"Director of ""Big""",1
5753,POLLYHOLLIDAY,Portrayer of TV's Flo,1
5754,QUEENSENGLISH,Aristocratic standard,1
5755,QUIETASAMOUSE,Practically silent,1
5756,RACERELATIONS,Civil rights concern,1
5757,RANDOMDRAWING,Lottery procedure,1
5758,RAZEABUILDING,"Cause an implosion, perhaps",1
5759,REINDEERGAMES,They were off-limits for young Rudolph,1
5760,RICHASCROESUS,Loaded,1
5761,RISKYBUSINESS,Tom Cruise film set in Chicago,1
5762,RIVERDALEHIGH,34-Across's school,1
5763,ROCKETBOOSTER,Houston hoops fan?,1
5764,ROLLSINTOTOWN,Arrives for Thanksgiving dinner?,1
5765,RUNNINGSCARED,Billy Crystal film set in Chicago,1
5766,RUNOFGOODLUCK,Streak in Vegas,1
5767,SCHOOLTEACHER,Boston Public figure,1
5768,SCOFFBROADWAY,Show contempt for the theater?,1
5769,SCROLLERDERBY,Hat for a computer user?,1
5770,SECRETADMIRER,"Valentine sender, maybe",1
5771,SHEKELANDHYDE,Schizoid Tel Aviv twosome?,1
5772,SHIRLEYFEENEY,Laverne DeFazio's best buddy,1
5773,SHOOTINGSTARS,Annie Oakley and others?,1
5774,SHORTCUMMINGS,Writer compared to Shaquille O'Neal?,1
5775,SILKSTALKINGS,'90s Rob Estes/Mitzi Kapture police drama,1
5776,SITTINGPRETTY,Loaded,1
5777,SNICKERDOODLE,Crinkled cinnamon-dusted cookie,1
5778,SONGOFSOLOMON,Toni Morrison novel,1
5779,SPANISHNUMBER,"One is hidden in 20-, 31- and 41-Across",1
5780,SPINNINGWHEEL,Old-fashioned textile device,2
5781,SPIRALINGDEBT,Economic concern,2
5782,SPITANDPOLISH,Attention to propriety,1
5783,SPRINGCHICKEN,Youthful ideal,1
5784,STEPHENSTILLS,Onetime partner of David Crosby and Graham Nash,1
5785,STEPPINGSTONE,Stage of advancement,1
5786,STREETSWEEPER,Sanitation employee,1
5787,SUITEVERMOUTH,Piece played while drinking martinis?,1
5788,SUMMITMEETING,Top-level conference,1
5789,TAKEOUTOFTEXT,Delete?,1
5790,TAKETHEPLUNGE,Say 57-Down,1
5791,TALEOFONECITY,"With ""A,"" half-priced Charles Dickens classic?",1
5792,THANKGOODNESS,What a relief!,1
5793,THEDOCTORISIN,"Title of this puzzle, and what 19-, 29- and 44-Across and 15- and 33-Down have in common",1
5794,THEFAIRSEXTON,Unbiased church official?,1
5795,THENAKEDGRAPE,Wine in its natural state?,1
5796,THEPREFABFOUR,Fast homebuilding ensemble?,1
5797,THREEMAYKEEPA,Start of a maxim published in 1735,1
5798,TOMMYKNOCKERS,"Stephen King novel, with ""The""",1
5799,TOORALIRALIRA,"Irish tune, when trilled in Turin?",1
5800,TRIMTHEFATHER,Neaten a priest's hair?,1
5801,TRYTOREMEMBER,The Fantasticks classic,1
5802,TWISTSOMEARMS,... as a wrestler?,1
5803,UNITEDWESTAND,Teamwork-inspiring motto,1
5804,USEYOURNOODLE,Think!,1
5805,VAMPIREBATHER,Dracula by the shore?,1
5806,VERSEARGUMENT,Quarrel over feet?,1
5807,WASHTHEBIRDIE,Tend to a dirty shuttlecock?,1
5808,WELCOMEMATTER,Stuff you want?,1
5809,WHATDIDTHEDNA,Start of a riddle,1
5810,WHATWOMENWANT,Mel Gibson film set in Chicago,1
5811,WHISTLEBLOWER,Wrongdoer's bane,1
5812,WOOLGATHERING,Daydreaming,3
5813,ZIPADEEDOODAH,"Song with the line ""Mr. Bluebird's on my shoulder""",1
5814,AINTTHATASHAM,Hoax revealer's cry?,1
5815,ATLANTICCOAST,I-95 corridor area,1
5816,ATNOCOSTTOYOU,Free,3
5817,ATTILATHEHUNK,Buff fifth-century king?,1
5818,BASEHITTOLEFT,"Single past short, e.g.",1
5819,BATHINGREDCAP,Porter in the pool?,1
5820,BAYCITYROLLER,Member of a popular '70s Scottish rock group,1
5821,BEEFELLINGTON,Duke's entree?,1
5822,BEYONDMEASURE,The surveyor is __,1
5823,BIGBANKTHEORY,Hypothesis underlying the Swiss economy?,1
5824,BLANKETYBLANK,&*%$#,1
5825,BONDPAPERBACK,Upscale inexpensive book?,1
5826,BOOKOFMATCHES,Restaurant souvenir,1
5827,BREAKFASTAREA,"Kitchen nook, perhaps",1
5828,BROGANPROMISE,I'll get you the work shoe for your birthday?,1
5829,CAMPDAVIDCORD,Firewood at a Maryland retreat?,1
5830,CAPTAINSCHAIR,Low-backed wooden seat,1
5831,CARCOLLISIONS,"These occur—symbolically—at this puzzle's six circled ""intersections""",1
5832,CASESENSITIVE,Like most computer passwords,1
5833,CELESTIALCITY,The Pilgrim's Progress destination,1
5834,CHARGERSBILLS,Plastic user's accumulation?,1
5835,CHATEAUBOXERS,Shorts in a Marseilles mansion?,1
5836,CHESAPEAKEBAY,Virginia city horse?,1
5837,CHICKENALAKIN,Family entree?,1
5838,CHICKENDINNER,Fowl fare,1
5839,CHISHOLMTRAIL,Route for Texas drivers,1
5840,COCKTAILPARTY,Late-afternoon social,1
5841,COFFEEGROUNDS,Where the Brewers play?,1
5842,CONTACTSPORTS,"*Football and hockey, e.g.",1
5843,COWABUNGADUDE,"Cry when riding the last word of 20-, 27- or 43-Across",1
5844,CURATEREADING,"The Bible, say?",1
5845,CUTONESLOSSES,Avoid taking a bath,1
5846,DACEOFTHUNDER,Film about a weather-forecasting fish?,1
5847,DAYOLDNEWBORN,Hospital nursery bawler,1
5848,DAYSOFWINEAND,__ Roses: 1963 hit,1
5849,DEATHANDTEXAS,Southwestern certainties?,1
5850,DECORATEDHERO,"Vet with medals, e.g.",1
5851,DINNERATEIGHT,1933 song (and Barrymore film),1
5852,DUSTFORPRINTS,Do a crime scene job,2
5853,DUSTYPROGRAMS,Theater floor debris?,1
5854,EASTERNEUROPE,Poland is part of it,1
5855,EBONYANDIVORY,1982 #1 hit mostly written by Paul McCartney,1
5856,ELECTRICFIELD,Where the Chargers play?,1
5857,ELEVATORSHAFT,Where a car goes only up or down,1
5858,EMAILMESSAGES,Cyberspace exchanges,1
5859,ENGLISHAUTHOR,"20-, 30-, and 40-Across end with one",1
5860,EPLURIBUSUNUM,"Literally, ""out of many, one""",1
5861,EPLURIBUSUNUM,Words first used monetarily on the 1795 $5 half-eagle coin,1
5862,EVILSCIENTIST,Horror film stock character,1
5863,FATATTRACTION,Mrs. Sprat's problem?,1
5864,FEASTORFAMINE,Widely fluctuating fortunes,1
5865,FEDTHEUNKNOWN,Threw a bone to who knows what?,1
5866,FEEDSTHEKITTY,ANTES,1
5867,FERRISBUELLER,1986 movie truant,1
5868,FIELDSOFSTUDY,MAJORS,1
5869,FIGHTORFLIGHT,Options in a primitive stress response,1
5870,FILLEDTHEBILL,Met expectations,1
5871,FIRSTSTRINGER,A-team member,1
5872,FLIESINTOARAG,Loses one's footing at the car wash?,1
5873,FLIGHTOFFANCY,Dream-world excursion,1
5874,FORKINTHEROAD,"On our trip, we came to a __ ...",1
5875,FROMHEADTOTOE,*Thoroughly,1
5876,FULLPROFESSOR,Academic honor,1
5877,FUNNYFACELIFT,Show about plastic surgery gone wrong?,1
5878,GARBOHYDRATES,What a Swedish actress does during a marathon?,1
5879,GENDERNEUTRAL,"Like ""letter carrier,"" e.g.",1
5880,GETDIRECTIONS,Something stereotypical men don't do,1
5881,GETTHEPICTURE,Comprehend,1
5882,GLOVEOFMYLIFE,Best-ever fielding equipment?,1
5883,GLOWFREQUENCY,Measure of passion?,1
5884,GOLFDISCOURSE,Speech about eagles?,1
5885,GREYHOUNDRING,Gang of thieving dogs?,1
5886,GRUYEREGARSON,Cheesy old Swiss movie star?,1
5887,GUSTCONDUCTOR,Wind tunnel?,1
5888,HAMBURGERBUNK,"Ground beef is the healthiest food you can eat, e.g.?",1
5889,HANDHELDPHONE,See 72-Across,1
5890,HANGONASECOND,Phone request,1
5891,HEAVENDISSENT,Quarrel in paradise?,1
5892,HIPHOPCULTURE,"Break dancing, rapping, etc.",1
5893,HOLLYWOODSTAR,Finding Nemo extra?,1
5894,ILLICITAFFAIR,Tryst,1
5895,ILLICITPROFIT,Gravy,1
5896,INTERNETSLANG,High-tech idiom,1
5897,IOWASTHINKING,Ames et al. are working on the problem?,1
5898,ISNTTHATSWELL,How fabulous!,1
5899,ITCHINGPOWDER,Practical joke #2,1
5900,ITSNIPANDTUCK,This race is going down to the wire!,1
5901,ITTAKESATHIEF,1968-'70 TV series in which Robert Wagner played a cat burglar,1
5902,JAILHOUSEROCK,Striped bass at Sing Sing?,1
5903,JELLYROLLBACK,Reduced rate on Smucker's?,1
5904,JULIANNEMOORE,54-Across costar,1
5905,KIMONODRAGONS,Robed Japanese monsters?,1
5906,KITCHENDRAWER,Cutlery container,1
5907,LANCETHEBOOKS,What medieval corporate thieves did to cover their tracks?,1
5908,LATERTHINKING,Coming up with a clever retort the next day?,1
5909,LEADPIPECINCH,No-sweat job,1
5910,LEGALMONOPOLY,"Public utility, e.g.",1
5911,LETTERPERFECT,Correct in every detail,1
5912,LETTERPERFECT,The mail carrier is __,1
5913,LIBERTYBELLOW,Shout of freedom?,1
5914,LITTLEDICKENS,Urchin,1
5915,LOADEDFORBEAR,How Goldilocks goes out now?,1
5916,LUCKOFTHEDRAW,Pure chance,2
5917,MAKEARIGHTBUT,Middle of the quip,1
5918,MEANDMYSHADOW,"Song that ends ""all alone and feeling blue""",1
5919,MIDLIFECRISIS,Fiftysomething's stress,1
5920,MINIMUMWAGLAW,Legislation targeting surly canines?,1
5921,MOTHERHUBBARD,Bone seeker of rhyme,1
5922,MOVIEREPEATED,1978 George C. Scott film (do the math),1
5923,MUSICALCHAIRS,Juilliard department heads?,1
5924,MUSICALCHORDS,MAJORS,1
5925,MUSICMANEATER,Show about a singing shark?,1
5926,NEWTBEGINNING,Eft?,1
5927,NINEMENINATUB,Ball club at the spa?,1
5928,NOGUTSNOGLORY,Hero's mantra,1
5929,NOMEANDMYGIRL,What I look forward to after the Iditarod?,1
5930,NONSTOPFLIGHT,Direct air service,1
5931,NOTABLETENNIS,Wimbledon Centre Court activity?,1
5932,OFFATTHEMOUTH,Run __: yak,1
5933,ONEOCLOCKJUMP,Count Basie classic,1
5934,ONIONSKINCOPY,Law office staple before Xeroxing,1
5935,OPPOSINGGROUP,ANTIS,1
5936,ORATELIKEAPIG,"Give speeches ending in ""Th-th-th-that's all, folks!""?",1
5937,ORVILLEWRIGHT,Kitty Hawk history maker,1
5938,OURLITTLESECT,Motto of a small splinter group?,1
5939,OUTOFTHEWOODS,Where Hansel and Gretel are now?,1
5940,PAINTEDDESERT,Arizona's colorful badlands,1
5941,PENNYPINSCHER,Really cheap dog?,1
5942,PERMANENTWAVE,Salon specialty,1
5943,PESTOPERPETUA,Green sauce lover's motto?,1
5944,PIECESOFEIGHT,"Pirate's parrot's cry, in ""Treasure Island""",1
5945,PIRATESBOOTIE,Shoe for Kidd's kid?,1
5946,PLANEGEOMETRY,"First subject in Euclid's ""Elements""",1
5947,PLEASEBEBRIEF,Keep it short,1
5948,PLUMPERTOMATO,Beefsteak vis-a-vis cherry?,1
5949,POSTOFFICEBOX,Mail destination,3
5950,PRESSUREPOINT,Sensitive spot,3
5951,PRINTSOFWALES,Scenes in a Cardiff tourist shop?,1
5952,PRISONERSROOM,See 72-Across,1
5953,PROTESTSTRIKE,Workers' action,1
5954,PURSEONESLIPS,Pucker up,3
5955,REDRIDINGHOOD,Girl with a basket,1
5956,REDUCETOTEARS,*Make cry,1
